CHEMBL_ID,DRUG_NAME,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
CHEMBL3707310,LOTILANER,Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F,596.76,6.01,2.0,5.0,79.79,6.0,c1ccc(C2CC(c3cccs3)=NO2)cc1,False,False,False
CHEMBL3707313,TRIFAROTENE,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,459.59,5.99,2.0,4.0,70.0,7.0,c1ccc(-c2cccc(-c3ccc(N4CCCC4)cc3)c2)cc1,False,False,False
CHEMBL3707320,ALECTINIB HYDROCHLORIDE,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,519.09,4.77,1.0,5.0,72.36,3.0,O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,False,False,False
CHEMBL3707330,ROLAPITANT HYDROCHLORIDE,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl.O,554.96,5.73,2.0,3.0,50.36,5.0,O=C1CC[C@]2(CC[C@@](COCc3ccccc3)(c3ccccc3)NC2)N1,False,False,False
CHEMBL3707331,ROLAPITANT,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,500.48,5.73,2.0,3.0,50.36,5.0,O=C1CC[C@]2(CC[C@@](COCc3ccccc3)(c3ccccc3)NC2)N1,True,False,False
CHEMBL3707348,ACALABRUTINIB,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,465.52,3.31,2.0,7.0,118.51,4.0,O=C(Nc1ccccn1)c1ccc(-c2nc([C@@H]3CCCN3)n3ccncc23)cc1,True,False,False
CHEMBL3707372,VOXILAPREVIR,CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(C)C,861.02,5.35,3.0,11.0,195.22,8.0,O=C1NCC(=O)N2C[C@@H](C[C@H]2C(=O)NC2(C(=O)NS(=O)(=O)C3CC3)CC2)Oc2nc3ccccc3nc2CCCCC[C@@H]2C[C@H]2O1,False,False,False
CHEMBL3707377,SEGESTERONE ACETATE,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,370.49,4.19,0.0,4.0,60.44,2.0,C=C1CC2CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]2C1,False,False,False
CHEMBL3707393,OSILODROSTAT PHOSPHATE,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,325.24,2.43,0.0,3.0,41.61,1.0,c1ccc([C@H]2CCc3cncn32)cc1,False,False,False
CHEMBL3707395,ELAFIBRANOR,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,384.5,5.16,1.0,4.0,63.6,7.0,O=C(/C=C/c1ccccc1)c1ccccc1,True,False,False
CHEMBL3716057,GEFAPIXANT,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,353.4,1.21,3.0,8.0,156.44,5.0,c1ccc(Oc2cncnc2)cc1,False,False,False
CHEMBL3786343,OLMUTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,486.6,5.1,2.0,8.0,82.62,7.0,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccsc23)cc1,True,False,False
CHEMBL3813873,PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,417.82,5.23,2.0,4.0,66.49,5.0,c1cncc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)c1,True,False,False
CHEMBL3833319,REVEFENACIN,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,597.76,4.84,2.0,6.0,108.21,10.0,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CN3CCCCC3)cc2)CC1,False,False,False
CHEMBL3833340,AZTREONAM LYSINE,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O.NCCCC[C@H](N)C(=O)O,581.63,-1.17,4.0,10.0,201.58,7.0,N=C(C(=O)N[C@H]1CNC1=O)c1cscn1,False,False,False
CHEMBL3833353,PRAMLINTIDE ACETATE,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,4009.51,,,,,,O=C1CCSSC[C@@H](C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,False,False,False
CHEMBL3833368,RUCAPARIB CAMSYLATE,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,555.67,2.98,3.0,2.0,56.92,3.0,O=C1C[C@H]2CCC1C2.O=C1NCCc2c(-c3ccccc3)[nH]c3cccc1c23,False,False,False
CHEMBL3889654,LAROTRECTINIB,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,428.44,2.95,2.0,6.0,86.0,3.0,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1,True,False,False
CHEMBL3894860,TRILACICLIB,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,446.56,2.72,2.0,8.0,91.21,3.0,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,False,False,False
CHEMBL3936761,ZANUBRUTINIB,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,471.56,4.22,2.0,6.0,102.48,6.0,c1ccc(Oc2ccc(-c3cc4n(n3)[C@H](C3CCNCC3)CCN4)cc2)cc1,False,False,False
CHEMBL3940890,ACORAMIDIS,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,292.31,2.88,2.0,3.0,75.21,6.0,c1ccc(OCCCc2cn[nH]c2)cc1,False,False,False
CHEMBL3948730,UMBRALISIB,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,571.56,6.66,1.0,8.0,109.06,6.0,O=c1c(-c2ccccc2)c(Cn2nc(-c3ccccc3)c3cncnc32)oc2ccccc12,True,False,False
CHEMBL3988900,ZINC OXIDE,[O-2].[Zn+2],81.39,,,,,,,False,False,False
CHEMBL3989401,PAMIDRONATE DISODIUM,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.O.O.O.O.O.[Na+].[Na+],369.11,-1.66,6.0,4.0,161.31,4.0,,False,False,False
CHEMBL3989402,PERAMIVIR,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O,382.46,-0.14,6.0,4.0,148.53,7.0,C1CCCC1,True,False,False
CHEMBL3989403,ZOMEPIRAC SODIUM,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.O.O.[Na+],349.75,2.85,1.0,3.0,59.3,4.0,O=C(c1ccccc1)c1ccc[nH]1,False,False,False
CHEMBL3989406,ENALAPRILAT,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,384.43,1.13,3.0,4.0,106.94,8.0,O=C(CNCCCc1ccccc1)N1CCCC1,True,False,False
CHEMBL3989408,IBUPROFEN SODIUM,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],264.3,3.07,1.0,1.0,37.3,4.0,c1ccccc1,False,False,False
CHEMBL3989410,INDOMETHACIN SODIUM,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],433.82,3.93,1.0,4.0,68.53,4.0,O=C(c1ccccc1)n1ccc2ccccc21,False,False,False
CHEMBL3989461,ROSE BENGAL SODIUM I 131,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc([131I])c(=O)c(I)c-2oc2c(I)c([O-])c([131I])cc12.[Na+].[Na+],1025.64,9.0,2.0,4.0,87.74,2.0,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,False,False,False
CHEMBL3989478,THIETHYLPERAZINE MALEATE,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,631.77,5.04,0.0,5.0,9.72,6.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,False,False,False
CHEMBL3989507,EDETATE DISODIUM,O.O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+],372.24,,,,,,,False,False,False
CHEMBL3989509,PENTAZOCINE LACTATE,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,375.51,3.88,1.0,2.0,23.47,2.0,c1ccc2c(c1)CC1CC2CCN1,False,False,False
CHEMBL3989510,PENTAZOCINE HYDROCHLORIDE,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.Cl,321.89,3.88,1.0,2.0,23.47,2.0,c1ccc2c(c1)CC1CC2CCN1,False,False,False
CHEMBL3989511,IOBENGUANE SULFATE I 131,N=C(N)NCc1cccc([131I])c1.N=C(N)NCc1cccc([131I])c1.O=S(=O)(O)O,656.27,1.27,3.0,1.0,61.9,2.0,c1ccccc1.c1ccccc1,False,False,False
CHEMBL3989514,IRINOTECAN HYDROCHLORIDE,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl.O.O.O,677.19,4.09,1.0,9.0,114.2,4.0,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,True,False,False
CHEMBL3989515,PENICILLIN G BENZATHINE,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.O.O.O.O.c1ccc(CNCCNCc2ccccc2)cc1,981.2,0.86,2.0,4.0,86.71,4.0,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12.c1ccc(CNCCNCc2ccccc2)cc1,False,False,False
CHEMBL3989516,FOSTAMATINIB DISODIUM,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC.O.O.O.O.O.O.[Na+].[Na+],732.52,3.09,4.0,12.0,186.72,10.0,O=C1COc2ccc(Nc3ccnc(Nc4ccccc4)n3)nc2N1,False,False,False
CHEMBL3989517,IOFLUPANE I 123,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,427.29,3.76,0.0,3.0,29.54,5.0,c1ccc([C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1,False,False,False
CHEMBL3989519,DOXAPRAM HYDROCHLORIDE,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl.O,432.99,3.17,0.0,3.0,32.78,6.0,O=C1NCC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1,False,False,False
CHEMBL3989520,HISTAMINE PHOSPHATE,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O,307.14,-0.09,2.0,2.0,54.7,2.0,c1c[nH]cn1,False,False,False
CHEMBL3989521,ISOPROTERENOL SULFATE,CC(C)NCC(O)c1ccc(O)c(O)c1.CC(C)NCC(O)c1ccc(O)c(O)c1.O.O.O=S(=O)(O)O,556.63,1.13,4.0,4.0,72.72,4.0,c1ccccc1.c1ccccc1,False,False,False
CHEMBL3989522,EDETATE CALCIUM DISODIUM MONOHYDRATE,O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],392.29,,,,,,,False,False,False
CHEMBL3989523,IOBENGUANE SULFATE I 123,N=C(N)NCc1cccc([123I])c1.N=C(N)NCc1cccc([123I])c1.O=S(=O)(O)O,640.27,1.27,3.0,1.0,61.9,2.0,c1ccccc1.c1ccccc1,False,False,False
CHEMBL3989529,ETHANOLAMINE OLEATE,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,343.55,,,,,,,False,False,False
CHEMBL3989551,LINCOMYCIN HYDROCHLORIDE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl.O,461.02,-0.86,5.0,8.0,122.49,7.0,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,True,False,False
CHEMBL3989555,MECLIZINE HYDROCHLORIDE,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,481.9,5.56,0.0,2.0,6.48,5.0,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,True,False,False
CHEMBL3989556,REMOXIPRIDE HYDROCHLORIDE,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC.Cl.O,425.75,2.68,1.0,4.0,50.8,6.0,O=C(NC[C@@H]1CCCN1)c1ccccc1,False,False,False
CHEMBL3989559,PANTOPRAZOLE SODIUM,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.O.[Na+],423.37,2.88,1.0,6.0,92.32,7.0,c1ccc(C[SH+]c2nc3ccccc3[n-]2)nc1,False,False,False
CHEMBL3989562,TERAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O,459.93,1.06,1.0,8.0,103.04,4.0,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,True,False,False
CHEMBL3989564,TOBRAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,1425.44,-6.3,10.0,14.0,268.17,6.0,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1.C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,False,False,False
CHEMBL3989566,METOPROLOL FUMARATE,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)/C=C/C(=O)O,650.81,1.61,2.0,4.0,50.72,9.0,c1ccccc1.c1ccccc1,False,False,False
CHEMBL3989567,OXACILLIN SODIUM,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],441.44,1.9,2.0,6.0,112.74,4.0,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,False
CHEMBL3989568,OXYTETRACYCLINE CALCIUM,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.[Ca+2],958.94,-1.24,7.0,10.0,201.85,2.0,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21.O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,False,False,False
CHEMBL3989569,IBANDRONATE SODIUM,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],359.23,0.5,5.0,4.0,138.53,9.0,,False,False,False
CHEMBL3989571,SPECTINOMYCIN HYDROCHLORIDE,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,495.35,-2.93,5.0,9.0,129.51,2.0,O=C1CCO[C@H]2O[C@@H]3CCCC[C@H]3OC12,True,False,False
CHEMBL3989676,OXYPHENBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O.O,342.4,3.49,1.0,3.0,60.85,5.0,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,True,False,False
CHEMBL3989677,HYDROCODONE BITARTRATE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O.O=C(O)C(O)C(O)C(=O)O,485.49,1.93,0.0,4.0,38.77,1.0,O=C1CC[C@H]2[C@H]3Cc4cccc5c4[C@@]2(CCN3)[C@H]1O5,False,False,False
CHEMBL3989678,PIPERAZINE CITRATE,C1CNCCN1.C1CNCCN1.C1CNCCN1.O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O,660.67,,,,,,C1CNCCN1.C1CNCCN1.C1CNCCN1,False,False,False
CHEMBL3989691,ELTROMBOPAG OLAMINE,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO,564.64,4.56,3.0,6.0,114.59,5.0,O=C1/C(=N\Nc2cccc(-c3ccccc3)c2)C=NN1c1ccccc1,True,False,False
CHEMBL3989693,LEVALBUTEROL TARTRATE,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.O=C(O)C(O)C(O)C(=O)O,628.72,1.31,4.0,4.0,72.72,4.0,c1ccccc1.c1ccccc1,False,False,False
CHEMBL3989694,OLANZAPINE PAMOATE,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1.O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,718.83,3.44,1.0,5.0,30.87,0.0,c1ccc2c(Cc3cccc4ccccc34)cccc2c1.c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,False,False,False
CHEMBL3989695,REGADENOSON,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1.O,408.38,-2.43,5.0,12.0,186.46,4.0,c1cnn(-c2ncc3ncn([C@H]4CCCO4)c3n2)c1,False,False,False
CHEMBL3989697,RIBOFLAVIN 5'-PHOSPHATE SODIUM,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C.O.O.[Na+],514.36,-1.61,6.0,10.0,208.09,7.0,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,False,False,False
CHEMBL3989698,TRANYLCYPROMINE SULFATE,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1.O=S(=O)(O)O,364.47,,,,,,c1ccc(C2CC2)cc1.c1ccc(C2CC2)cc1,False,False,False
CHEMBL3989715,MUPIROCIN CALCIUM,C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O.O.O.[Ca+2],1075.35,2.59,4.0,8.0,146.05,16.0,C1COC[C@H](C[C@H]2CO2)C1.C1COC[C@H](C[C@H]2CO2)C1,False,False,False
CHEMBL3989716,PROPOXYPHENE NAPSYLATE,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.O.O=S(=O)(O)c1ccc2ccccc2c1,565.73,4.28,0.0,3.0,29.54,8.0,c1ccc(CCc2ccccc2)cc1.c1ccc2ccccc2c1,False,False,False
CHEMBL3989724,FLURAZEPAM HYDROCHLORIDE,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21.Cl.Cl,460.81,4.0,0.0,3.0,35.91,6.0,O=C1CN=C(c2ccccc2)c2ccccc2N1,False,False,False
CHEMBL3989725,LODOXAMIDE TROMETHAMINE,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1.NC(CO)(CO)CO.NC(CO)(CO)CO,553.91,0.26,4.0,5.0,156.59,2.0,c1ccccc1,False,False,False
CHEMBL3989728,MENADIOL SODIUM DIPHOSPHATE,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],530.18,2.09,4.0,4.0,133.52,4.0,c1ccc2ccccc2c1,False,False,False
CHEMBL3989740,DOXYCYCLINE HYCLATE,CCO.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,1025.89,-0.35,6.0,9.0,181.62,2.0,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21.O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,True,False,False
CHEMBL3989754,FLURBIPROFEN SODIUM,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1.O.O.[Na+],302.28,3.68,1.0,1.0,37.3,3.0,c1ccc(-c2ccccc2)cc1,False,False,False
CHEMBL3989756,TALC,O.O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O,379.26,,,,,,,True,False,False
CHEMBL3989766,ORITAVANCIN DIPHOSPHATE,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.O=P(O)(O)O.O=P(O)(O)O,1989.11,,,,,,O=C1CCc2ccc(cc2)Oc2cc3cc(c2O[C@@H]2OCCC[C@H]2O[C@H]2CC(NCc4ccc(-c5ccccc5)cc4)CCO2)Oc2ccc(cc2)[C@@H](O[C@H]2CCCCO2)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,False,False,False
