DRUG_NAME,MURCKO_SCAFFOLD,IN_DRUGCOMB,IN_GDSC,IN_BOTH
ESCITALOPRAM,c1ccc(C2OCc3ccccc32)cc1,False,False,False
DROSPIRENONE,O=C1C=C2C(CC1)[C@H]1CCC3[C@@H]([C@@H]4C[C@@H]4[C@@]34CCC(=O)O4)[C@@H]1[C@H]1C[C@@H]21,True,False,False
ELETRIPTAN,O=S(=O)(CCc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1,False,False,False
ESTRADIOL VALERATE,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,True,False,False
FLUNISOLIDE,O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2C3OCO[C@@H]3C[C@H]21,True,False,False
IRBESARTAN,O=C1N(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)C=NC12CCCC2,True,False,False
LEVOMETHADYL ACETATE,c1ccc(Cc2ccccc2)cc1,False,False,False
METHACYCLINE,C=C1c2ccccc2C(=O)C2=CC3C(=O)C=CC[C@@H]3C[C@H]12,False,False,False
METHIMAZOLE,c1c[nH]cn1,True,False,False
OXYTETRACYCLINE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,True,False,False
PROPYLTHIOURACIL,O=c1cc[nH]c(=S)[nH]1,True,False,False
TRANDOLAPRIL,O=C(CNCCCc1ccccc1)N1CC[C@H]2CCCC[C@@H]21,False,False,False
VARDENAFIL,O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]n2cncc12,True,False,False
ZALEPLON,c1ccc(-c2ccnc3ccnn23)cc1,True,False,False
ESZOPICLONE,O=C(O[C@H]1c2nccnc2C(=O)N1c1ccccn1)N1CCNCC1,True,False,False
DEXFENFLURAMINE,c1ccccc1,False,False,False
PERMETHRIN,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,False,False,False
RALTEGRAVIR,O=C(NCc1ccccc1)c1cc(=O)[nH]c(CNC(=O)c2nnco2)n1,True,False,False
FLUCICLOVINE F18,C1CCC1,False,False,False
LUMIRACOXIB,c1ccc(Nc2ccccc2)cc1,True,False,False
MENTHOL,C1CCCCC1,False,False,False
SODIUM FLUORIDE,,False,False,False
DIPHENIDOL HYDROCHLORIDE,c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1,False,False,False
ATALUREN,c1ccc(-c2noc(-c3ccccc3)n2)cc1,False,False,False
MONENSIN,C1CC[C@@H]([C@H]2CC[C@H](C3CC[C@H](C4CC[C@]5(CCCCO5)O4)O3)O2)OC1,False,False,False
NILOTINIB,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,True,True,True
MILNACIPRAN,c1ccc(C2CC2)cc1,False,False,False
TAPINAROF,C(=C/c1ccccc1)\c1ccccc1,False,False,False
ETONOGESTREL,C=C1CC2CCC[C@H]2[C@@H]2CCC3=CC(=O)CC[C@@H]3[C@@H]12,True,False,False
QUINETHAZONE,O=C1NCNc2ccccc21,False,False,False
ANGIOTENSIN II,O=C(CCc1ccccc1)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)NCCc1ccccc1,False,False,False
DESOGESTREL,C=C1CC2CCC[C@H]2[C@@H]2CCC3=CCCC[C@@H]3[C@@H]12,False,False,False
RIBOFLAVIN,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,True,False,False
MOFEZOLAC,c1ccc(-c2conc2-c2ccccc2)cc1,False,False,False
HYDROXYCHLOROQUINE,c1ccc2ncccc2c1,True,False,False
ERGOCALCIFEROL,C=C1CCCC/C1=C/C=C1\CCCC2CCC[C@@H]12,False,False,False
MECLOCYCLINE SULFOSALICYLATE,C=C1c2ccccc2C(=O)C2=CC3C(=O)C=CC[C@@H]3C[C@H]12.c1ccccc1,False,False,False
AZLOCILLIN,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)[C@H](NC(=O)N1CCNC1=O)c1ccccc1,False,False,False
TENOFOVIR DISOPROXIL,c1ncc2nc[nH]c2n1,False,False,False
SULFADOXINE,O=S(=O)(Nc1ccncn1)c1ccccc1,True,False,False
PENCICLOVIR,c1ncc2nc[nH]c2n1,True,False,False
CEFIXIME,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,False,False,False
AZATHIOPRINE,c1nc(Sc2cnc[nH]2)c2nc[nH]c2n1,True,False,False
ULIPRISTAL ACETATE,O=C1C=C2CC[C@@H]3C(=C2CC1)[C@@H](c1ccccc1)CC1CCC[C@H]13,True,False,False
METHYLENE BLUE ANHYDROUS,c1ccc2[s+]c3ccccc3nc2c1,False,False,False
LIOTHYRONINE,c1ccc(Oc2ccccc2)cc1,True,False,False
BELINOSTAT,O=S(=O)(Nc1ccccc1)c1ccccc1,True,False,False
ALVIMOPAN,c1ccc(CCCN2CCC(c3ccccc3)CC2)cc1,True,False,False
HYDROXYAMPHETAMINE,c1ccccc1,False,False,False
ACARBOSE,C1=C[C@H](N[C@H]2CC[C@@H](O[C@H]3CC[C@@H](O[C@H]4CCCOC4)OC3)OC2)CCC1,True,False,False
THIAMINE ION,c1ncc(C[n+]2ccsc2)cn1,False,False,False
MARAVIROC,O=C(N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1cnnc1)C2)c1ccccc1)C1CCCCC1,True,False,False
ABIRATERONE ACETATE,C1=C2CCCCC2[C@H]2CCC3C(c4cccnc4)=CC[C@H]3[C@@H]2C1,True,False,False
CHLORTETRACYCLINE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,False,False,False
NALFURAFINE,O=C(/C=C/c1ccoc1)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,False,False,False
HYDROCORTISONE CYPIONATE,O=C1C=C2CC[C@@H]3[C@H](CCC4C(C(=O)COC(=O)CCC5CCCC5)CC[C@H]43)C2CC1,False,False,False
PHYTONADIONE,O=C1C=CC(=O)c2ccccc21,False,False,False
DAPAGLIFLOZIN,c1ccc(Cc2cccc([C@H]3CCCCO3)c2)cc1,True,False,False
URSODIOL,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,True,False,False
DEOXYCHOLIC ACID,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,False,False,False
TAURURSODIOL,C1CC[C@H]2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2C1,False,False,False
DACTINOMYCIN,O=C1CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@@H](NC(=O)c2cc(=O)cc3oc4cccc(C(=O)N[C@H]5COC(=O)CNC(=O)CNC(=O)[C@@H]6CCCN6C(=O)CNC5=O)c4nc2-3)COC(=O)CN1,True,True,True
GALANTAMINE HYDROBROMIDE,C1=C[C@@]23CCNCc4cccc(c42)O[C@H]3CC1,True,False,False
ASCORBIC ACID,O=C1C=CCO1,False,False,False
DOPAMINE HYDROCHLORIDE,c1ccccc1,True,False,False
PRAZOSIN HYDROCHLORIDE,O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,True,False,False
MICONAZOLE NITRATE,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,False,False
CAPTOPRIL,C1CCNC1,True,False,False
ATROPINE,O=C(Cc1ccccc1)O[C@H]1C[C@H]2CC[C@@H](C1)N2,True,False,False
MIGLITOL,C1CCNCC1,True,False,False
DAUNORUBICIN HYDROCHLORIDE,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@@H]3O[C@H]1CCCCO1,True,False,False
BUPRENORPHINE,c1cc2c3c(c1)O[C@H]1C4CCC5(CC4)[C@@H](C2)N(CC2CC2)CC[C@]315,False,False,False
DIPHENYLPYRALINE HYDROCHLORIDE,c1ccc(C(OC2CCNCC2)c2ccccc2)cc1,False,False,False
COCAINE HYDROCHLORIDE,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1,False,False,False
IVABRADINE,O=C1Cc2ccccc2CCN1CCCNC[C@H]1Cc2ccccc21,False,False,False
SUNITINIB MALATE,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,True,False,False
SIMEPREVIR,O=C1NCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3cc(-c4nccs4)nc4ccccc34)C[C@@H]12,False,False,False
TREOSULFAN,,False,False,False
URETHANE,,False,False,False
AMANTADINE HYDROCHLORIDE,C1C2CC3CC1CC(C2)C3,True,False,False
SULFOXONE,O=S(=O)(c1ccccc1)c1ccccc1,False,False,False
TENIPOSIDE,O=C1OC[C@H]2[C@H]1[C@H](c1ccccc1)c1cc3c(cc1[C@H]2O[C@H]1CC[C@@H]2O[C@H](c4cccs4)OC[C@H]2O1)OCO3,True,True,True
TESTOLACTONE,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCC(=O)OC3CC[C@H]21,True,False,False
METAMIZOLE,O=c1cc[nH]n1-c1ccccc1,False,False,False
METRIZAMIDE,O=C(N[C@@H]1CCCOC1)c1ccccc1,False,False,False
NETILMICIN,C1=CO[C@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)CC1,False,False,False
PHENTERMINE,c1ccccc1,False,False,False
ETHINAMATE,C1CCCCC1,False,False,False
METHYCLOTHIAZIDE,O=S1(=O)NCNc2ccccc21,True,False,False
ANISOTROPINE METHYLBROMIDE,C1C[C@@H]2CC[C@H](C1)[NH2+]2,True,False,False
PENTOSTATIN,C1=Nc2c(ncn2[C@H]2CCCO2)CCN1,True,False,False
PERINDOPRIL,C1CC[C@@H]2NCC[C@@H]2C1,True,False,False
AZARIBINE,O=c1cnn([C@H]2CCCO2)c(=O)[nH]1,False,False,False
BACAMPICILLIN,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12,False,False,False
PIPERACETAZINE,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1,True,False,False
PIPOBROMAN,C1CNCCN1,True,False,False
PYRITINOL,c1cncc(CSSCc2cccnc2)c1,False,False,False
POLYTHIAZIDE,O=S1(=O)NCNc2ccccc21,False,False,False
BENDAMUSTINE,c1ccc2[nH]cnc2c1,True,False,False
THIAMINE,c1ncc(C[n+]2ccsc2)cn1,False,False,False
ACETOHEXAMIDE,O=C(NC1CCCCC1)NS(=O)(=O)c1ccccc1,True,False,False
PSEUDOEPHEDRINE,c1ccccc1,False,False,False
DEMECLOCYCLINE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,False,False,False
QUINAPRIL,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,False,False,False
PANTOTHENIC ACID,,True,False,False
DIHYDROCODEINE,c1cc2c3c(c1)O[C@H]1CCC[C@H]4[C@@H](C2)NCC[C@]314,False,False,False
PITOLISANT,c1ccc(CCCOCCCN2CCCCC2)cc1,False,False,False
CARBENICILLIN INDANYL,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)C(C(=O)Oc1ccc2c(c1)CCC2)c1ccccc1,False,False,False
DIMERCAPROL,,False,False,False
CEPHAPIRIN,O=C(CSc1ccncc1)N[C@@H]1C(=O)N2C=CCS[C@H]12,False,False,False
CEFONICID,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12,False,False,False
CEPHRADINE,O=C(CC1=CCC=CC1)N[C@@H]1C(=O)N2C=CCS[C@H]12,True,False,False
CEFTIBUTEN,C=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,False,False,False
TETRACYCLINE HYDROCHLORIDE,O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21,True,False,False
MIPOMERSEN SODIUM,O=c1ccn([C@H]2C[C@H](S[PH](=O)OC[C@H]3O[C@@H](n4cccnc4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cnc5cncnc54)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]cnc54)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cccnc4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]cnc54)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cccnc4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cccnc4=O)C[C@@H]3S[PH](=O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]cnc54)C[C@@H]3S[PH](=O)OC[C@@H]3O[C@H](n4cccnc4=O)C[C@H]3S[PH](=O)OC[C@@H]3O[C@H](n4cnc5cncnc54)C[C@H]3S[PH](=O)OC[C@@H]3O[C@H](n4cccnc4=O)C[C@H]3S[PH](=O)OC[C@H]3CC[C@@H](n4cccnc4=O)O3)[C@@H](CO[PH](=O)S[C@H]3C[C@H](n4cccnc4=O)O[C@@H]3CO[PH](=O)S[C@H]3C[C@H](n4cccnc4=O)O[C@@H]3CO[PH](=O)S[C@@H]3CO[C@@H](n4cnc5c(=O)[nH]cnc54)C3)O2)c(=O)[nH]1,False,False,False
TOPOTECAN HYDROCHLORIDE,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,True,False,False
ELTROMBOPAG,O=C1/C(=N\Nc2cccc(-c3ccccc3)c2)C=NN1c1ccccc1,True,False,False
CEFOTETAN,C=C1SC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)S1,False,False,False
APREMILAST,O=C1c2ccccc2C(=O)N1Cc1ccccc1,False,False,False
PHENYTOIN SODIUM,O=C1N=CNC1(c1ccccc1)c1ccccc1,True,False,False
BETRIXABAN,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccccc1,False,False,False
GOSOGLIPTIN,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCCC1,False,False,False
VISMODEGIB,O=C(Nc1cccc(-c2ccccn2)c1)c1ccccc1,True,True,True
DORIPENEM,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,True,False,False
NADOLOL,c1ccc2c(c1)CCCC2,False,False,False
DOXORUBICIN HYDROCHLORIDE,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCC[C@@H]3O[C@H]1CCCCO1,True,False,False
TANNIC ACID,O=C(OC[C@H]1O[C@@H](OC(=O)c2cccc(OC(=O)c3ccccc3)c2)[C@H](OC(=O)c2cccc(OC(=O)c3ccccc3)c2)[C@@H](OC(=O)c2cccc(OC(=O)c3ccccc3)c2)[C@@H]1OC(=O)c1cccc(OC(=O)c2ccccc2)c1)c1cccc(OC(=O)c2ccccc2)c1,False,False,False
DESLANOSIDE,O=C1C=C([C@H]2CCC3C2CC[C@@H]2C4CC[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CC[C@H](O[C@H]8CCCCO8)CO7)CO6)CO5)C[C@H]4CC[C@@H]32)CO1,False,False,False
RIFAXIMIN,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c5c(nc6ccccn65)c4c3C2=O)N1,True,False,False
CEFAMANDOLE NAFATE,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12,False,False,False
CLADRIBINE,c1ncc2ncn([C@H]3CCCO3)c2n1,True,False,False
DIPHENHYDRAMINE HYDROCHLORIDE,c1ccc(Cc2ccccc2)cc1,True,False,False
PALIPERIDONE,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,False,False,False
FOLIC ACID,O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,False,False,False
MEPENZOLATE,O=C(OC1CCC[NH2+]C1)C(c1ccccc1)c1ccccc1,False,False,False
MECLIZINE,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,True,False,False
LEVOTHYROXINE,c1ccc(Oc2ccccc2)cc1,False,False,False
TEMOPORFIN,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)CC1,False,False,False
OXYBENZONE,O=C(c1ccccc1)c1ccccc1,False,False,False
CLEMASTINE,c1ccc(C(OCC[C@H]2CCCN2)c2ccccc2)cc1,False,False,False
OLAPARIB,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CC2)CC1,True,True,True
RALTEGRAVIR POTASSIUM,O=C(NCc1ccccc1)c1cc(=O)[nH]c(CNC(=O)c2nnco2)n1,False,False,False
XIMELAGATRAN,O=C(NCc1ccccc1)[C@@H]1CCN1C(=O)CC1CCCCC1,True,False,False
CEPHALOTHIN SODIUM,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C=CCS[C@H]12,False,False,False
KETOTIFEN FUMARATE,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,True,False,False
LANINAMIVIR OCTANOATE,C1=COCCC1,False,False,False
GEMCITABINE HYDROCHLORIDE,O=c1ncccn1[C@H]1CCCO1,True,False,False
ALISKIREN,c1ccccc1,True,False,False
TRYPAN BLUE,c1ccc2cc(/N=N/c3ccc(-c4ccc(/N=N/c5ccc6ccccc6c5)cc4)cc3)ccc2c1,False,False,False
HYDROCORTISONE PHOSPHORIC ACID,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,False,False,False
PLITIDEPSIN,O=C1COC(=O)CCCNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]2CCCN2)COC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)C1,False,False,False
IMATINIB MESYLATE,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,False,False,False
RIBAVIRIN,c1ncn([C@H]2CCCO2)n1,True,False,False
CEFADROXIL,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=CCS[C@H]12,False,False,False
ESTRONE SULFURIC ACID,O=C1CC[C@@H]2C1CC[C@@H]1c3ccccc3CC[C@H]12,False,False,False
FLURPIRIDAZ,O=c1cc(OCc2ccccc2)cn[nH]1,False,False,False
INDOCYANINE GREEN,C(/C=C/C=C/C=C/C1=[NH+]c2ccc3ccccc3c2C1)=C1\Cc2c(ccc3ccccc23)N1,False,False,False
ISRADIPINE,C1=CC(c2cccc3nonc23)C=CN1,True,False,False
VORAPAXAR,O=C1OC[C@H]2[C@@H](/C=C/c3ccc(-c4ccccc4)cn3)[C@@H]3CCCC[C@H]3C[C@@H]12,True,False,False
CORTISONE ACETATE,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC(=O)[C@@H]3C2CC1,True,False,False
VINBARBITAL,O=C1CC(=O)NC(=O)N1,False,False,False
HEPTABARBITAL,O=C1NC(=O)C(C2=CCCCCC2)C(=O)N1,False,False,False
PAZOPANIB,c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1,True,False,False
AMBENONIUM,O=C(NCC[NH2+]Cc1ccccc1)C(=O)NCC[NH2+]Cc1ccccc1,False,False,False
VOGLIBOSE,C1CCCCC1,True,False,False
VINCRISTINE SULFATE,C1=CC2CC[C@@H]3Nc4ccc(C5C[C@H]6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4[C@@]34CCN(C1)[C@@H]24,True,False,False
PHENIRAMINE MALEATE,c1ccc(Cc2ccccn2)cc1,True,False,False
TRABECTEDIN,O=C1OC[C@H]2c3c(ccc4c3OCO4)[C@@H](SC[C@]13NCCc1ccccc13)[C@H]1[C@@H]3N[C@@H](Cc4ccccc43)CN12,True,False,False
RISEDRONATE SODIUM,c1ccncc1,True,False,False
TOREMIFENE,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,False
TAZAROTENE,C(#Cc1ccccn1)c1ccc2c(c1)CCCS2,True,False,False
RETAPAMULIN,O=C(CS[C@@H]1C[C@H]2CC[C@@H](C1)N2)O[C@@H]1CCCC[C@@]23CCCC1[C@@H]2C(=O)CC3,True,False,False
CHLORPHENIRAMINE MALEATE,c1ccc(Cc2ccccn2)cc1,False,False,False
TELAVANCIN,O=C1CCc2ccc(cc2)Oc2cc3cc(c2O[C@@H]2OCCC[C@H]2O[C@H]2CCCCO2)Oc2ccc(cc2)C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,False,False,False
CEFTAROLINE FOSAMIL,N=C(C(=O)N[C@@H]1C(=O)N2C=C(Sc3nc(-c4cc[nH+]cc4)cs3)CS[C@H]12)c1ncsn1,False,False,False
RIFAPENTINE,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c(/C=N/N5CCN(C6CCCC6)CC5)cc4c3C2=O)N1,True,False,False
LACTITOL,C1CCOCC1,False,False,False
SECNIDAZOLE,c1c[nH]cn1,True,False,False
PERFLUTREN,,False,False,False
UMECLIDINIUM BROMIDE,c1ccc(COCC[N+]23CCC(C(c4ccccc4)c4ccccc4)(CC2)CC3)cc1,False,False,False
PANOBINOSTAT,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,True,False,False
FOSAMPRENAVIR,O=C(N[C@H](CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)O[C@H]1CCOC1,False,False,False
TERIPARATIDE,O=C(CCc1cnc[nH]1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)NCCc1ccccc1,False,False,False
MICAFUNGIN,O=C(N[C@H]1CCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccc(-c2cc(-c3ccccc3)on2)cc1,False,False,False
RESCINNAMINE,O=C(/C=C/c1ccccc1)O[C@H]1CC[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C1,False,False,False
HEXAMETHYL PARAROSANILINE,[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,False,False,False
MITOTANE,c1ccc(Cc2ccccc2)cc1,True,False,False
PROPRANOLOL HYDROCHLORIDE,c1ccc2ccccc2c1,False,False,False
CEFDITOREN PIVOXIL,N=C(C(=O)N[C@@H]1C(=O)N2C=C(/C=C\c3cncs3)CS[C@H]12)c1cscn1,True,False,False
MAVORIXAFOR,c1cnc2c(c1)CCC[C@@H]2NCc1nc2ccccc2[nH]1,False,False,False
VITAMIN A PALMITATE,C1=CCCCC1,False,False,False
FLUTICASONE FUROATE,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2C(OC(=O)c3ccco3)CC[C@H]21,True,False,False
TACRINE HYDROCHLORIDE,c1ccc2nc3c(cc2c1)CCCC3,True,False,False
DONEPEZIL HYDROCHLORIDE,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,False,False,False
CEFOPERAZONE,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)c2ccccc2)C1=O,True,False,False
ENFUVIRTIDE,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,False,False,False
LEUCOVORIN,O=c1nc[nH]c2c1NC(CNc1ccccc1)CN2,False,False,False
OCTREOTIDE,O=C1CNC(=O)CNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CCc2ccccc2)CSSCCN1,True,False,False
IODOHIPPURATE,c1ccccc1,False,False,False
SORBITOL,,True,False,False
NALFURAFINE HYDROCHLORIDE,O=C(/C=C/c1ccoc1)N[C@@H]1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,False,False,False
HYDROCORTISONE BUTYRATE,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,False,False,False
ELAGOLIX SODIUM,O=c1c(-c2ccccc2)cn(Cc2ccccc2)c(=O)n1CCc1ccccc1,False,False,False
BENDROFLUMETHIAZIDE,O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21,True,False,False
SULFISOMIDINE,O=S(=O)(Nc1ccncn1)c1ccccc1,False,False,False
DEZOCINE,c1ccc2c(c1)C[C@@H]1CCCCCC2C1,False,False,False
MARIBAVIR,c1ccc2c(c1)ncn2[C@@H]1CCCO1,False,False,False
CRISABOROLE,B1OCc2cc(Oc3ccccc3)ccc21,False,False,False
CARFILZOMIB,O=C(CN1CCOCC1)N[C@@H](CCc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)C1CO1,True,False,False
NINTEDANIB,O=C(CN1CCNCC1)Nc1ccc(N/C(=C2\C(=O)Nc3ccccc32)c2ccccc2)cc1,True,False,False
TOLAZOLINE HYDROCHLORIDE,c1ccc(CC2=NCCN2)cc1,False,False,False
HYDROXYCHLOROQUINE SULFATE,c1ccc2ncccc2c1,True,False,False
MEFLOQUINE HYDROCHLORIDE,c1ccc2c(CC3CCCCN3)ccnc2c1,False,False,False
BETAXOLOL HYDROCHLORIDE,c1ccc(CCOCC2CC2)cc1,True,False,False
HYDRALAZINE HYDROCHLORIDE,c1ccc2cnncc2c1,False,False,False
FINGOLIMOD HYDROCHLORIDE,c1ccccc1,True,False,False
IMIPRAMINE HYDROCHLORIDE,c1ccc2c(c1)CCc1ccccc1N2,False,False,False
DIETHYLPROPION HYDROCHLORIDE,c1ccccc1,False,False,False
BENAZEPRIL HYDROCHLORIDE,O=C1Nc2ccccc2CC[C@@H]1NCCCc1ccccc1,False,False,False
TIAGABINE HYDROCHLORIDE,C(CCN1CCCCC1)=C(c1cccs1)c1cccs1,True,False,False
DESIPRAMINE HYDROCHLORIDE,c1ccc2c(c1)CCc1ccccc1N2,True,False,False
DILTIAZEM HYDROCHLORIDE,O=C1C[C@H](c2ccccc2)Sc2ccccc2N1,True,False,False
BUPROPION HYDROCHLORIDE,c1ccccc1,True,False,False
MEMANTINE HYDROCHLORIDE,C1C2CC3CC1CC(C2)C3,True,False,False
SOTALOL HYDROCHLORIDE,c1ccccc1,False,False,False
