molecule_chembl_id,pref_name,canonical_smiles,molecular_weight,alogp,hbd,hba,psa,num_rings,synonyms
CHEMBL841,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,477.05,5.09,1.0,3.0,43.78,7.0,Loperamida|Loperamide|Loperamide|Loperamide|Loperamide|Loperamide|Loperamide
CHEMBL842,CHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,295.73,-0.06,2.0,5.0,118.69,1.0,"Chlorothiazide|Chlorothiazide|Chlorothiazide|Chlorothiazide|Chlorothiazide|Chlorothiazide|Chlorothiazide|Chlorothiazide|Clorotiazida|Diuril|Hydrochlorothiazide impurity, chlorothiazide-|NSC-25693|Saluric"
CHEMBL843,ROSIGLITAZONE MALEATE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,473.51,2.49,1.0,6.0,71.53,7.0,Avandia|BRL-49653-C|BRL-49653C|NSC-717764|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate|Rosiglitazone maleate component of avandamet|Rosiglitazone maleate component of avandaryl|Rosiglitzazone maleate
CHEMBL844,BRIMONIDINE,Brc1c(NC2=NCCN2)ccc2nccnc12,292.14,1.76,2.0,5.0,62.20,1.0,AGN-190342 FREE BASE|Brimonidina|Brimonidine|Brimonidine|Brimonidine|Brimonidine|Brimonidine|NSC-318825|UK-14304|UK-1430418 FREE BASE
CHEMBL43452,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,273.25,-0.33,2.0,5.0,109.57,1.0,Actimid|CC-4047|IMID 3|IMID-3|IMID3|Imnovid|Imnovid (previously pomalidomide celgene)|Pomalidomida|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide|Pomalidomide accord|Pomalidomide krka|Pomalidomide viatris|Pomalidomide zentiva|Pomalyst
CHEMBL846,CALCITRIOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,416.65,5.70,3.0,3.0,60.69,6.0,"1,25-dihydroxy vitamin d3|1,25-dihydroxyvitamin d3|1,25-hydroxylated vitamin d|1alpha,25-dihydroxycholecalciferol|1alpha,25-dihydroxyvitamin d3|Calcijex|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Calcitriol|Dihydroxyvitamin d 3|RO 21-5535|RO-21-5535|RO-215535|Rocaltrol|Silkis|Vectical"
CHEMBL847,OXAMNIQUINE,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,279.34,1.81,3.0,5.0,87.43,5.0,Mansil|NSC-352888|Oxamniquina|Oxamniquine|Oxamniquine|Oxamniquine|Oxamniquine|Oxamniquine|Oxamniquine|Oxamniquine|Oxamniquinum|UK-4261|UK-4271|Vansil
CHEMBL848,LENALIDOMIDE,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,259.26,0.03,2.0,4.0,92.50,1.0,CC-5013|CDC-501|Lenalidomida|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide|Lenalidomide accord|Lenalidomide mylan|NSC-747972|Revlimid|SYP-1512
CHEMBL849,TRICLOSAN,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,289.55,5.14,1.0,2.0,29.46,2.0,Aquasept|CH 3565|CH-3565|Cloxifenol|DNDI1246774|Gamophen|Innoxa|Manusept|NSC-759151|Skinsan|Stri-dex cleansing bar|Tegusept|Triclosan|Triclosan|Triclosan|Triclosan|Triclosan|Triclosan|Triclosan|Triclosan|Triclosan|Triclosan component of colgate total
CHEMBL850,SPARFLOXACIN,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,392.41,2.08,3.0,6.0,100.59,3.0,AT-4140|CI-978|Esparfloxacino|NSC-759641|Spara|Sparfloxacin|Sparfloxacin|Sparfloxacin|Sparfloxacin|Sparfloxacin|Sparfloxacin|Sparfloxacin|Sparfloxacin|Sparfloxacine|Zagam
CHEMBL852,MELPHALAN,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.21,1.93,2.0,3.0,66.56,8.0,"Alanine nitrogen mustard|Alkeran|CB 3025|CB-3025|L-pam|L-phenylalanine mustard|L-sarcolysin|Melfalan|Melfalan|Melphalan|Melphalan|Melphalan|Melphalan|Melphalan|Melphalan|Melphalan|Melphalan|Melphalan|Melphalan|NCI-C04853|NSC-241286|NSC-8806|Phenylalanine mustard|Sarcolycin, l-|SK 15673|SK-15673"
CHEMBL853,ZALCITABINE,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,211.22,-0.50,2.0,6.0,90.37,2.0,"Ddc (ddc)|Dideoxycytidine|Hivid|NSC-606170|Ro-24-2027-000|RO 24-2027/000|RO-24-2027/000|RO-24-2027000|RO-242027000|Zalcitabina|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine|Zalcitabine (dideoxycytidine,ddc)"
CHEMBL855,TRIPROLIDINE,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,278.40,3.92,0.0,2.0,16.13,4.0,Actahist|Allerfed|Corphed|Histafed|Myfed|Trilitron|Triphed|Triprolidina|Triprolidine|Triprolidine
CHEMBL296419,ASTEMIZOLE,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58,5.35,1.0,5.0,42.32,8.0,"Astemizol|Astemizole|Astemizole|Astemizole|Astemizole|Astemizole|Astemizole|Astemizole|GNF-Pf-2461|Hismanal|NSC-329963|NSC-759570|Pollon-eze|R 43,512"
CHEMBL46740,BAZEDOXIFENE,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,470.61,6.33,2.0,5.0,57.86,7.0,Bazedoxifene|Bazedoxifene|Bazedoxifene|Bazedoxifene|Bazedoxifene component of ak r215|Bazedoxifene component of ak-r215|Bazedoxifeno
CHEMBL856,PRIMIDONE,CCC1(c2ccccc2)C(=O)NCNC1=O,218.26,0.54,2.0,2.0,58.20,2.0,Lepimidin|Lepsiral|Liskantin|Mysoline|NSC-41701|Primaclone|Primidona|Primidone|Primidone|Primidone|Primidone|Primidone|Primidone|Primidone|Resimatil
CHEMBL857,BIOTIN,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,244.32,0.80,3.0,3.0,78.43,5.0,Bioepiderm|Biotin|Biotin|Biotin|Biotin|Biotin|Biotin 100|Biotina|Biotin component of vitaped|Biotine|D-biotin|MD-1003|NSC-63865|Ritatin|Vitamin b7|Vitamin h
CHEMBL861,MEPHENYTOIN,CCC1(c2ccccc2)NC(=O)N(C)C1=O,218.26,1.47,1.0,2.0,49.41,2.0,Mefenitoina|Mephenytoin|Mephenytoin|Mephenytoin|Mephenytoin|Mephenytoin|Mephenytoin|Mephenytoin|Mephenytoine|Mesantoin|Methoin|NSC-34652
CHEMBL46917,CARBARIL,CNC(=O)Oc1cccc2ccccc12,201.22,2.56,1.0,2.0,38.33,1.0,Carbaril|Carbarilo|Carbaryl|Carylderm|Clinicide|Derbac|Derbac-c|ENT-23969|NSC-27311|Suleo-c
CHEMBL862,GUANFACINE,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,246.10,1.55,3.0,2.0,78.97,2.0,Guanfacina|Guanfacine|Guanfacine|Guanfacine|Guanfacine|Guanfacine|Guanfacine|Intuniv|NSC-759121
CHEMBL863,CYSTEINE,N[C@@H](CS)C(=O)O,121.16,-0.67,3.0,3.0,63.32,2.0,Cisteina|Cysteine|Cysteine|Cysteine|Cysteinum|E 920|E920|E921|FEMA NO. 3263|L-cysteine|NSC-8746
CHEMBL864,CARBINOXAMINE,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,290.79,3.40,0.0,3.0,25.36,6.0,Carbinoxamina|Carbinoxamine|Carbinoxamine|Palgic
CHEMBL295124,BERBERINE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,336.37,3.10,0.0,4.0,40.80,2.0,Berbericine|Berberin|Berberine|Berberine|Berberone|Majarine|Thalsine|Umbellatin|Umbellatine
CHEMBL865,VALDECOXIB,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,314.37,2.96,1.0,4.0,86.19,3.0,Bextra|NSC-759846|SC-65872|Valdecoxib|Valdecoxib|Valdecoxib|Valdecoxib|Valdecoxib|Valdecoxib|Valdecoxib|Valdecoxib|Valdecoxib|Valdyn|Valdyn|Valdyn (previously kudeq)
CHEMBL296913,PARECOXIB SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],392.41,3.53,1.0,5.0,89.27,5.0,Dynastat|Parecoxib sodium|Parecoxib sodium|Parecoxib sodium|Parecoxib sodium|Parecoxib sodium salt|SC-69124A
CHEMBL44884,ETHAMBUTOL,CC[C@@H](CO)NCCN[C@@H](CC)CO,204.31,-0.29,4.0,4.0,64.52,9.0,Etambutol|Ethambutol|Ethambutol|Ethambutol|Ethambutol|Ethambutol
CHEMBL44618,CHLOROFORM,ClC(Cl)Cl,119.38,1.99,0.0,0.0,0.00,0.0,Chloroform|Chloroform bp|Chloroformum|Hcc 20|NSC-77361|R 20 (refrigerant)
CHEMBL866,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.34,2.73,2.0,5.0,93.06,6.0,"68618|Acide mycophenolique|Acido micofenolico|Mycophenolate|Mycophenolate mofetil impurity, mycophenolic acid-|Mycophenolic acid|Mycophenolic acid|Mycophenolic acid|Mycophenolic acid|Mycophenolic acid|Mycophenolic acid|NSC-129185|RS-61443 [AS MOFETIL]"
CHEMBL44657,ETOPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,588.56,1.34,3.0,13.0,160.83,5.0,Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide|Etoposide resolution mixture|Etoposido|Etoposidum|NSC-141540|Sintopozid|Toposar|Vepesid|VP-16-213
CHEMBL867,IOPANOIC ACID,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,570.93,3.74,2.0,2.0,63.32,4.0,Acide iopanoique|Acido iopanoico|Acidum iopanoicum|Bilijodon|Choladine|Cholevid|Cistobil|Colepax|Copanoic|Iopagnost|Iopanoate|Iopanoic acid|Iopanoic acid|Iopanoic acid|Jopagnost|NSC-41706|Telepaque
CHEMBL46286,OMACETAXINE MEPESUCCINATE,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,545.63,2.58,2.0,10.0,123.99,9.0,Ceflatonin|CGX-635|Homoharringtonin|HOMOHARRINGTONINE|Mepesuccinate d'omacetaxine|Mepesuccinato de omacetaxina|Myelostat|NSC-141633|Omacetaxine mepesuccinate|Omacetaxine mepesuccinate|Omacetaxine mepesuccinate|Omacetaxine mepesuccinate|Omacetaxine mepesuccinate|Omapro|Synribo
CHEMBL48449,CANTHARIDIN,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,196.20,0.64,0.0,4.0,52.60,0.0,Cantaridina|Cantharides camphor|Cantharidin|Cantharidin|Cantharidin|Cantharidin|Cantharidin|Cantharidin|Cantharidine|Cantharidinum|NSC-61805|Ycanth
CHEMBL262777,VANCOMYCIN,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,1449.27,,,,,,Vancomicina|Vancomycin|Vancomycin|Vancomycin|Vancomycin|Vancomycin|Vancomycine
CHEMBL869,NITROFURAZONE,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,198.14,0.19,2.0,5.0,123.76,3.0,Actin-n|Furacin|Furacine|Nitrofural|Nitrofural|Nitrofural|Nitrofurazone|Nitrofurazone|Nitrofurazone|Nitrofurazone|Nitrofurazone|NSC-1602|NSC-2100
CHEMBL870,ALENDRONIC ACID,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.10,-1.27,6.0,4.0,161.31,5.0,Acide alendronique|Acido alendronico|Alendronate|Alendronic acid|Alendronic acid|Alendronic acid|Alendronic acid|Alendronic acid|Binosto|Fosamax
CHEMBL871,ETIDRONIC ACID,CC(O)(P(=O)(O)O)P(=O)(O)O,206.03,-0.99,5.0,3.0,135.29,2.0,Acide etidronique|Acido etidronico|Etidronate|Etidronic acid|Etidronic acid|Etidronic acid|Etidronic acid|Etidronic acid|Etidronic acid|M05BA01|NSC-227995
CHEMBL159,VINBLASTINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,810.99,3.99,3.0,12.0,154.10,7.0,[3h]-vinblastine|NSC-47842|Vinblastina|Vinblastine|Vinblastine|Vinblastine|Vinblastine|Vinblastine
CHEMBL45816,MIBEFRADIL,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,495.64,5.27,1.0,5.0,67.45,11.0,Mibefradil|Mibefradil|Mibefradil|Mibefradil|Mibefradil|Mibefradil|Posicor 100|Posicor 50
CHEMBL295698,LEVOKETOCONAZOLE,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,4.21,0.0,7.0,69.06,7.0,"(-)-(2s,4r)-ketoconazole|2s,4r ketoconazole|2s,4r-ketoconazole|COR-003|COR003|DIO-902|Ketoconazole, (2s,4r)-|Levoketoconazol|Levoketoconazole|Levoketoconazole|Levoketoconazole|Levoketoconazole|Levoketoconazole|Normocort|Recorlev"
CHEMBL298470,TAFENOQUINE,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,463.50,5.91,2.0,6.0,78.63,9.0,SB-252263-AAB|Tafenoquina|Tafenoquine|Tafenoquine|Tafenoquine|Tafenoquine|Tafenoquine|Tafenoquine|WR 238605
CHEMBL160,CYCLOSPORINE,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1202.63,,,,,,"27-400|ANTIBIOTIC S-7481F1|Atopica|Capimune|Capsorin|Cequa|Ciclosporin|Ciclosporin|Ciclosporin|Ciclosporin|Ciclosporin|Ciclosporin|Ciclosporin|Ciclosporin a|Ciclosporina|Ciclosporine|Ciclosporinum|Cyclosporin|Cyclosporin a|Cyclosporin a|Cyclosporine|Cyclosporine|Cyclosporine|Cyclosporine|Cyclosporine|Cyclosporine|Cyclosporine a|Cyclosporine microemulsion|Cyclosporine, modified|Deximune|Equoral|Gengraf|Ikervis|Mitogard|Neoplanta|Neoral|Neurostat|NSC-290193|OL-27-400|Optimmune|Ramihyphin a|Restasis|Restasis multidose|Sandimmun|Sandimmune|SANG-35|Sangcya|SDZ-OXL-400|Vanquoral|Verkazia|Vevye|Vevye|Zinograf me"
CHEMBL877,TRANEXAMIC ACID,NC[C@H]1CC[C@H](C(=O)O)CC1,157.21,0.84,2.0,2.0,63.32,2.0,Acide tranexamique|Acido tranexamico|Amcha|CL 65336|CL-65336|CL65336|Cyclocapron|Cyclo-f|Cyclokapron|Cyklo-f heavy period relief|Cyklokapron|Espercil|Exacyl|Femstrual|Haematrix|LB-1148|LB1148|Lysteda|Menstralite|NSC-291305|Rikavarin|RP-18429|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|Tranexamic acid|TRANS AMCHA|TRANS-AMCHA|Transamin
CHEMBL878,METOLAZONE,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,365.84,2.71,2.0,4.0,92.50,2.0,Diulo|Metazoline|Metenix|Metolazona|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metolazone|Metozalone|Mykrox|Normelan|NSC-759581|Oldren|SR 720-22|SR-720-22|Xuret|Zaroxolyn
CHEMBL880,FAMCICLOVIR,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,321.34,0.54,1.0,9.0,122.22,7.0,BRL-42810|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famciclovir|Famvir|NSC-758921
CHEMBL885,EMTRICITABINE,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,247.25,-0.46,2.0,7.0,90.37,2.0,"524-W-91|524W91|BW-524W91|Coviracil|Emtricitabina|(-)-emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine|Emtricitabine, (-)-|Emtricitabine component of atripla|Emtricitabine component of biktarvy|Emtricitabine component of complera|Emtricitabine component of descovy|Emtricitabine component of eviplera|Emtricitabine component of genvoya|Emtricitabine component of odefsey|Emtricitabine component of stribild|Emtricitabine component of symtuza|Emtricitabine component of truvada|Emtricitabinum|Emtriva|(-)-FTC|FTC-(-)"
CHEMBL887,RASAGILINE,C#CCN[C@@H]1CCc2ccccc21,171.24,1.90,1.0,1.0,12.03,2.0,AGN-1135|NSC-759639|Rasagilina|Rasagiline|Rasagiline|Rasagiline|Rasagiline|Rasagiline|TV-1030
CHEMBL888,GEMCITABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,263.20,-1.29,3.0,7.0,110.60,2.0,Gemcitabina|Gemcitabine|Gemcitabine|Gemcitabine|Gemcitabine|Gemcitabine|Gemcitabine|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327
CHEMBL296306,LACTULOSE,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,342.30,-5.40,8.0,11.0,189.53,5.0,4-galactosyl fructose|Acilac|Bifiteral|Cephulac|Cholac|Chronulac|Constilac|Constulose|Duphalac|Duphalac dry|E966|Enulose|Evalose|Generlac|Heptalac|Lactulosa|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose|Lactulose jp17|Laxilose|Laxose orange|Lemlax|NSC-757082|Osmolax|Portalac|Regulose
CHEMBL48582,SAFINAMIDE MESYLATE,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,398.46,2.37,2.0,3.0,64.35,7.0,EMD 1195686|NW 1015|NW-1015|PNU 151774E|PNU-151774E|Safinamide mesilate|Safinamide mesylate|Safinamide mesylate|Safinamide mesylate|Safinamide mesylate|Safinamide methanesulfonate|Safinamide methanesulfonate|Safinamide methanesulfonate|Safinamide methansulfonate|Xadago
CHEMBL891,CLOXACILLIN,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,435.89,2.55,2.0,6.0,112.74,4.0,Cloxacilina|Cloxacillin|Cloxacillin|Cloxacillin|Cloxacillin|Cloxacillin|Cloxacillin|Cloxacilline|Orbenin
CHEMBL299400,BUTORPHANOL TARTRATE,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,477.55,3.37,2.0,3.0,43.70,2.0,Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate|Butorphanol tartrate civ|Butorphanol tartrate preservative free|Dolorex|LEVO-BC-2627 TARTRATE|Moradol|Stadol|Stadol ns|Stadol preservative free|Torbugesic|Torbutrol
CHEMBL893,DICLOXACILLIN,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,470.33,3.20,2.0,6.0,112.74,4.0,BRL-1702|Dicloxacilina|Dicloxacillin|Dicloxacillin|Dicloxacillin|Dicloxacillin|Dicloxacillin|Dicloxacillin|Dicloxacilline|R-13423
CHEMBL894,BUPROPION,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.75,3.30,1.0,2.0,29.10,3.0,Amfebutamone|Bupropion|Bupropion|Bupropion|Bupropion|Bupropion|Bupropione|Bupropion extended release|Bupropion slow release|NSC-758686
CHEMBL50588,EMETINE,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,480.65,4.94,1.0,6.0,52.19,7.0,"6',7',10,11-tetramethoxyemetan|Cephaeline methyl ether|Emetan, 6',7',10,11-tetramethoxy-|Emetin|(-)-emetine|Emetine|Emetinum|GNF-Pf-196|NSC-33669|TCMDC-125531"
CHEMBL895,NALBUPHINE,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.45,1.71,3.0,5.0,73.16,2.0,Intapan|Nalbufina|Nalbuphine|Nalbuphine|Nalbuphine|Nalbuphine|Nalbuphine
CHEMBL52440,DEXTROMETHORPHAN,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,271.40,3.38,0.0,2.0,12.47,1.0,Dextromethorphan|Dextromethorphan|Dextromethorphan|Dextromethorphan|Dextromethorphan|Dextromethorphane|Dextrometorfano|Dimetane-dx|NSC-751452
CHEMBL896,HYDROXYZINE,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,374.91,3.06,1.0,4.0,35.94,8.0,Ataraxoid|Hidroxizina|Hydroxyzine|Hydroxyzine|Hydroxyzine|Hydroxyzine|Marex|NSC-169188|Tran-q|Tranquizine|U.c.b-4492
CHEMBL897,PROBENECID,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.37,2.20,1.0,3.0,74.68,7.0,Benemid|Benuryl|HC 5006|NSC-18786|P-(dipropylsulfamoyl)benzoic acid|Probalan|Probampicin|Probecid|Probenate|Probenecid|Probenecid|Probenecid|Probenecid|Probenecid|Probenecid|Probenecid|Probenecid component of col-|Probenecid component of colbenemid|Probenecid component of orlynvah|Probenecid component of probampacin|Probenecid component of proben-c|Probenecide|Probenecidum
CHEMBL898,DIFLUNISAL,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,250.20,3.04,2.0,2.0,57.53,2.0,Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Diflunisal|Dolobid|Dolobid 500|NSC-756728
CHEMBL900,ORPHENADRINE,Cc1ccccc1C(OCCN(C)C)c1ccccc1,269.39,3.66,0.0,2.0,12.47,6.0,Invagesic|Mefenamine|Mefenamine|Mialgin|Norgesic|Orfenadrina|Orphenadrin|Orphenadrine|Orphenadrine|Orphenadrine|Orphengesic
CHEMBL902,FAMOTIDINE,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,337.46,-0.77,4.0,6.0,175.83,7.0,Amfamox|Fadul|Famodil|Famosan|Famotidina|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine|Famotidine component of duexis|Famotidine component of pepcid complete|Famotidine preservative free|Famotidine preservative free (pharmacy bulk)|Famoxal|Fluxid|Ganor|Gaster|Gastridin|Gastropen|L 643341|Lecedil|MK-208|Motiax|Muclox|NSC-757810|Pepcid|Pepcid ac|Pepcidac|Pepcid ac (geltab)|Pepcidine|Pepcid preservative free|Pepcid rpd|Pepdine|Pepdul|YM-11170
CHEMBL53292,ISOXICAM,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.34,1.48,2.0,6.0,112.74,2.0,Isoxicam|Isoxicam|Isoxicam|Maxicam|NSC-758436|W 8495|W-8495
CHEMBL53463,DOXORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,543.53,0.00,6.0,12.0,206.07,5.0,"Adriablastin|Adriblastina|Doxorubicin|Doxorubicin|Doxorubicin|Doxorubicin|Doxorubicin|Doxorubicin|Doxorubicina|Doxorubicine|Epirubicin hydrochloride impurity, doxorubicin-|Hydroxydaunorubicin|NSC-123127|NSC-759155|Valrubicin impurity, doxorubicin"
CHEMBL904,DEXMETHYLPHENIDATE HYDROCHLORIDE,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl,269.77,2.09,1.0,3.0,38.33,3.0,Dexmethylphenidate hcl|Dex-methylphenidate hydrochloride|Dexmethylphenidate hydrochloride|Dexmethylphenidate hydrochloride|Dexmethylphenidate hydrochloride|Dexmethylphenidate hydrochloride|Dexmethylphenidate hydrochloride|Dexmethylphenidate hydrochloride component of azstarys|Focalin|Focalin xr|Methylphenidate d-threo-form hydrochloride
CHEMBL905,RIZATRIPTAN,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,269.35,1.91,1.0,4.0,49.74,5.0,L-705126|Maxalt|MK-462 FREE BASE|Rizatriptan|Rizatriptan|Rizatriptan|Rizatriptan|Rizatriptan|Rizatriptan
