FEATURE_NAME,MEAN_ABS_SHAP,FEATURE_GROUP
"D1_LINCS_UP_['7099', '23212', '7074', '11200', '55033', '10046', '57048', '1870', '3416', '2624', '2736', '10320', '375346', '55127', '22823', '8985', '30', '54807', '2264', '595', '1213', '5357', '93594', '8837', '8678', '10606', '332', '80758', '10329', '835', '5480', '5331', '2954', '6839', '1633', '50865', '22934', '8270', '200081', '23636', '11065', '83743', '7159', '8324', '47', '991', '1616', '1062', '10775', '84159']",0.0,LINCS
"D1_LINCS_DN_['4638', '3725', '6657', '10610', '6659', '10398', '4208', '481', '3156', '23635', '780', '80212', '4582', '55793', '11230', '10451', '4792', '2817', '3398', '5547', '9961', '10320', '1891', '8440', '5836', '6676', '79006', '9170', '2548', '6342', '5627', '4817', '147179', '65123', '4783', '4125', '4851', '6919', '10513', '10273', '4303', '29911', '847', '2065', '11261', '2896', '57048', '57804', '3988', '1831']",0.0,LINCS
"D1_LINCS_UP_['4638', '3725', '6657', '10610', '6659', '10398', '4208', '481', '3156', '23635', '780', '80212', '4582', '55793', '11230', '10451', '4792', '2817', '3398', '5547', '9961', '10320', '1891', '8440', '5836', '6676', '79006', '9170', '2548', '6342', '5627', '4817', '147179', '65123', '4783', '4125', '4851', '6919', '10513', '10273', '4303', '29911', '847', '2065', '11261', '2896', '57048', '57804', '3988', '1831']",0.0,LINCS
"D1_LINCS_DN_['8550', '976', '23076', '29082', '8607', '9868', '11007', '26520', '8091', '831', '23210', '993', '23212', '22934', '51116', '23597', '1802', '26001', '1635', '1465', '10797', '5782', '11137', '79850', '80746', '10915', '9112', '23223', '2274', '8312', '595', '79071', '27242', '54881', '79080', '9533', '200734', '80758', '5743', '2195', '54733', '54512', '1846', '9221', '8061', '4860', '8870', '3628', '4609', '1848']",0.0,LINCS
"D1_LINCS_DN_['5583', '2042', '843', '23131', '54205', '51160', '64428', '51026', '375346', '4067', '2852', '4208', '6909', '695', '1662', '1029', '23368', '4638', '10810', '50865', '116832', '2769', '2770', '6777', '10668', '4616', '29916', '8835', '55958', '256364', '2356', '23522', '5796', '9653', '55556', '1123', '8503', '23378', '9183', '27032', '5708', '54438', '5985', '55011', '66008', '11151', '6443', '5468', '9126', '2887']",0.0,LINCS
"D1_LINCS_UP_['23131', '23335', '6603', '1213', '2767', '116832', '10057', '8895', '7511', '10892', '9552', '10857', '9817', '9112', '5708', '57215', '60528', '8243', '808', '89910', '23325', '727', '6944', '23149', '949', '899', '57149', '8726', '51466', '2771', '23365', '1738', '8204', '2908', '11284', '7485', '10046', '142', '55008', '9688', '5347', '9761', '79143', '7358', '64943', '3693', '90861', '8607', '664', '3066']",0.0,LINCS
"D1_LINCS_UP_['5583', '2042', '843', '23131', '54205', '51160', '64428', '51026', '375346', '4067', '2852', '4208', '6909', '695', '1662', '1029', '23368', '4638', '10810', '50865', '116832', '2769', '2770', '6777', '10668', '4616', '29916', '8835', '55958', '256364', '2356', '23522', '5796', '9653', '55556', '1123', '8503', '23378', '9183', '27032', '5708', '54438', '5985', '55011', '66008', '11151', '6443', '5468', '9126', '2887']",0.0,LINCS
"D1_LINCS_DN_['6919', '6772', '51203', '5261', '10206', '6194', '91949', '11182', '5290', '22905', '23536', '670', '843', '2690', '4794', '1906', '351', '51053', '1017', '701', '5743', '94239', '5355', '6464', '93594', '51160', '4931', '831', '1891', '3122', '8321', '2146', '1950', '23271', '80758', '23161', '80212', '24149', '2954', '7016', '23321', '8851', '9650', '4312', '3308', '57761', '5287', '85236', '124583', '2288']",0.0,LINCS
"D1_LINCS_UP_['6919', '6772', '51203', '5261', '10206', '6194', '91949', '11182', '5290', '22905', '23536', '670', '843', '2690', '4794', '1906', '351', '51053', '1017', '701', '5743', '94239', '5355', '6464', '93594', '51160', '4931', '831', '1891', '3122', '8321', '2146', '1950', '23271', '80758', '23161', '80212', '24149', '2954', '7016', '23321', '8851', '9650', '4312', '3308', '57761', '5287', '85236', '124583', '2288']",0.0,LINCS
"D1_LINCS_DN_['3775', '835', '25966', '11261', '4893', '11031', '9695', '6443', '9053', '9519', '10904', '4582', '30', '29916', '899', '2356', '9517', '10434', '23039', '8396', '102', '1981', '8727', '8270', '5092', '23530', '226', '85377', '63933', '5883', '6182', '57147', '1605', '55793', '22827', '6774', '9688', '9143', '8996', '9961', '10174', '310', '7849', '55748', '3066', '5211', '11014', '6193', '8870', '2736']",0.0,LINCS
"D1_LINCS_UP_['3775', '835', '25966', '11261', '4893', '11031', '9695', '6443', '9053', '9519', '10904', '4582', '30', '29916', '899', '2356', '9517', '10434', '23039', '8396', '102', '1981', '8727', '8270', '5092', '23530', '226', '85377', '63933', '5883', '6182', '57147', '1605', '55793', '22827', '6774', '9688', '9143', '8996', '9961', '10174', '310', '7849', '55748', '3066', '5211', '11014', '6193', '8870', '2736']",0.0,LINCS
"D1_LINCS_DN_['6676', '9697', '6443', '23212', '9903', '3162', '27244', '10668', '3315', '1277', '56940', '1831', '4792', '2309', '6622', '63874', '7088', '4616', '57178', '5154', '1643', '4891', '1870', '6603', '8974', '847', '8324', '7849', '868', '55008', '10038', '5721', '2920', '3206', '6659', '6810', '840', '1509', '8204', '3978', '10013', '10451', '5831', '5287', '25874', '4850', '2064', '9212', '79006', '3480']",0.0,LINCS
"D1_LINCS_UP_['6676', '9697', '6443', '23212', '9903', '3162', '27244', '10668', '3315', '1277', '56940', '1831', '4792', '2309', '6622', '63874', '7088', '4616', '57178', '5154', '1643', '4891', '1870', '6603', '8974', '847', '8324', '7849', '868', '55008', '10038', '5721', '2920', '3206', '6659', '6810', '840', '1509', '8204', '3978', '10013', '10451', '5831', '5287', '25874', '4850', '2064', '9212', '79006', '3480']",0.0,LINCS
"D1_LINCS_DN_['6909', '128', '6839', '1870', '8821', '5716', '6990', '93487', '355', '23338', '5255', '10732', '3800', '10329', '1277', '976', '4303', '23378', '3909', '9019', '58497', '2852', '23365', '4331', '8324', '55793', '1050', '207', '5971', '9488', '2770', '8800', '58533', '9517', '8202', '874', '6988', '10058', '10320', '178', '1029', '55620', '9289', '8726', '91137', '1616', '63874', '672', '5985', '10298']",0.0,LINCS
"D1_LINCS_UP_['6909', '128', '6839', '1870', '8821', '5716', '6990', '93487', '355', '23338', '5255', '10732', '3800', '10329', '1277', '976', '4303', '23378', '3909', '9019', '58497', '2852', '23365', '4331', '8324', '55793', '1050', '207', '5971', '9488', '2770', '8800', '58533', '9517', '8202', '874', '6988', '10058', '10320', '178', '1029', '55620', '9289', '8726', '91137', '1616', '63874', '672', '5985', '10298']",0.0,LINCS
"D1_LINCS_DN_['7466', '5997', '3551', '8804', '10058', '51635', '58497', '4303', '622', '5909', '1643', '66008', '10668', '56940', '25874', '56997', '1277', '5720', '5777', '3300', '22823', '5108', '80212', '11041', '10904', '9143', '672', '23038', '3925', '5883', '51170', '5287', '5721', '56924', '23097', '5641', '572', '1027', '8324', '1534', '55008', '9267', '27244', '58533', '9847', '26227', '55604', '665', '55148', '2852']",0.0,LINCS
"D1_LINCS_UP_['7466', '5997', '3551', '8804', '10058', '51635', '58497', '4303', '622', '5909', '1643', '66008', '10668', '56940', '25874', '56997', '1277', '5720', '5777', '3300', '22823', '5108', '80212', '11041', '10904', '9143', '672', '23038', '3925', '5883', '51170', '5287', '5721', '56924', '23097', '5641', '572', '1027', '8324', '1534', '55008', '9267', '27244', '58533', '9847', '26227', '55604', '665', '55148', '2852']",0.0,LINCS
"D1_LINCS_DN_['9143', '1277', '29911', '6909', '6774', '9261', '3416', '55958', '4846', '9697', '1050', '10610', '9053', '55793', '5468', '4208', '7538', '4783', '9961', '3611', '8321', '949', '25987', '3315', '847', '1534', '10644', '3300', '10904', '5927', '6813', '1666', '4312', '1891', '2908', '4125', '4638', '51097', '644', '3775', '9124', '25966', '5054', '4690', '10451', '23588', '8835', '10493', '5154', '57192']",0.0,LINCS
"D1_LINCS_UP_['9143', '1277', '29911', '6909', '6774', '9261', '3416', '55958', '4846', '9697', '1050', '10610', '9053', '55793', '5468', '4208', '7538', '4783', '9961', '3611', '8321', '949', '25987', '3315', '847', '1534', '10644', '3300', '10904', '5927', '6813', '1666', '4312', '1891', '2908', '4125', '4638', '51097', '644', '3775', '9124', '25966', '5054', '4690', '10451', '23588', '8835', '10493', '5154', '57192']",0.0,LINCS
"D1_LINCS_DN_['23131', '23335', '6603', '1213', '2767', '116832', '10057', '8895', '7511', '10892', '9552', '10857', '9817', '9112', '5708', '57215', '60528', '8243', '808', '89910', '23325', '727', '6944', '23149', '949', '899', '57149', '8726', '51466', '2771', '23365', '1738', '8204', '2908', '11284', '7485', '10046', '142', '55008', '9688', '5347', '9761', '79143', '7358', '64943', '3693', '90861', '8607', '664', '3066']",0.0,LINCS
D2_FP_635,0.0,FP
D2_FP_315,0.0,FP
D2_FP_633,0.0,FP
D1_FP_538,0.0,FP
D1_FP_585,0.0,FP
D1_FP_584,0.0,FP
D1_FP_582,0.0,FP
D1_FP_581,0.0,FP
D1_FP_579,0.0,FP
D1_FP_577,0.0,FP
D1_FP_576,0.0,FP
D1_FP_575,0.0,FP
D1_FP_572,0.0,FP
D1_FP_571,0.0,FP
D1_FP_570,0.0,FP
D1_FP_569,0.0,FP
D1_FP_567,0.0,FP
D1_FP_566,0.0,FP
D1_FP_565,0.0,FP
D1_FP_564,0.0,FP
D1_FP_563,0.0,FP
D1_FP_560,0.0,FP
D1_FP_559,0.0,FP
D1_FP_556,0.0,FP
D1_FP_555,0.0,FP
D1_FP_553,0.0,FP
D1_FP_549,0.0,FP
D1_FP_548,0.0,FP
D1_FP_547,0.0,FP
D1_FP_544,0.0,FP
D1_FP_542,0.0,FP
D1_FP_541,0.0,FP
D1_FP_540,0.0,FP
D1_FP_587,0.0,FP
D1_FP_590,0.0,FP
D1_FP_591,0.0,FP
D1_FP_609,0.0,FP
D1_FP_625,0.0,FP
D1_FP_623,0.0,FP
D1_FP_622,0.0,FP
D1_FP_621,0.0,FP
D1_FP_620,0.0,FP
D1_FP_618,0.0,FP
D1_FP_617,0.0,FP
D1_FP_616,0.0,FP
D1_FP_615,0.0,FP
D1_FP_614,0.0,FP
D1_FP_613,0.0,FP
D1_FP_612,0.0,FP
D1_FP_611,0.0,FP
D1_FP_608,0.0,FP
D1_FP_592,0.0,FP
D1_FP_607,0.0,FP
D1_FP_605,0.0,FP
D1_FP_604,0.0,FP
D1_FP_603,0.0,FP
D1_FP_601,0.0,FP
D1_FP_600,0.0,FP
D1_FP_599,0.0,FP
D1_FP_598,0.0,FP
D1_FP_597,0.0,FP
D1_FP_596,0.0,FP
D1_FP_595,0.0,FP
D1_FP_594,0.0,FP
D1_FP_593,0.0,FP
D1_FP_539,0.0,FP
D1_FP_537,0.0,FP
D1_FP_838,0.0,FP
D1_FP_535,0.0,FP
D1_FP_483,0.0,FP
D1_FP_482,0.0,FP
D1_FP_480,0.0,FP
D1_FP_478,0.0,FP
D1_FP_476,0.0,FP
D1_FP_474,0.0,FP
D1_FP_472,0.0,FP
D1_FP_470,0.0,FP
D1_FP_469,0.0,FP
D1_FP_468,0.0,FP
D1_FP_467,0.0,FP
D1_FP_462,0.0,FP
D1_FP_461,0.0,FP
D1_FP_459,0.0,FP
D1_FP_457,0.0,FP
D1_FP_455,0.0,FP
D1_FP_454,0.0,FP
D1_FP_453,0.0,FP
D1_FP_450,0.0,FP
D1_FP_449,0.0,FP
D1_FP_446,0.0,FP
D1_FP_445,0.0,FP
D1_FP_444,0.0,FP
D1_FP_443,0.0,FP
D1_FP_440,0.0,FP
D1_FP_439,0.0,FP
D1_FP_438,0.0,FP
D1_FP_435,0.0,FP
D1_FP_431,0.0,FP
D1_FP_484,0.0,FP
D1_FP_485,0.0,FP
D1_FP_487,0.0,FP
D1_FP_517,0.0,FP
D1_FP_534,0.0,FP
D1_FP_533,0.0,FP
D1_FP_532,0.0,FP
D1_FP_531,0.0,FP
D1_FP_530,0.0,FP
D1_FP_529,0.0,FP
D1_FP_528,0.0,FP
D1_FP_526,0.0,FP
D1_FP_525,0.0,FP
D1_FP_522,0.0,FP
D1_FP_520,0.0,FP
D1_FP_519,0.0,FP
D1_FP_518,0.0,FP
D1_FP_516,0.0,FP
D1_FP_488,0.0,FP
D1_FP_515,0.0,FP
D1_FP_513,0.0,FP
D1_FP_509,0.0,FP
D1_FP_506,0.0,FP
D1_FP_502,0.0,FP
D1_FP_501,0.0,FP
D1_FP_500,0.0,FP
D1_FP_499,0.0,FP
D1_FP_496,0.0,FP
D1_FP_495,0.0,FP
D1_FP_493,0.0,FP
D1_FP_491,0.0,FP
D1_FP_490,0.0,FP
D1_FP_626,0.0,FP
D1_FP_627,0.0,FP
D1_FP_628,0.0,FP
D1_FP_630,0.0,FP
D1_FP_774,0.0,FP
D1_FP_773,0.0,FP
D1_FP_772,0.0,FP
D1_FP_771,0.0,FP
D1_FP_770,0.0,FP
D1_FP_769,0.0,FP
D1_FP_768,0.0,FP
D1_FP_764,0.0,FP
D1_FP_763,0.0,FP
D1_FP_762,0.0,FP
D1_FP_761,0.0,FP
D1_FP_759,0.0,FP
D1_FP_758,0.0,FP
D1_FP_757,0.0,FP
D1_FP_756,0.0,FP
D1_FP_755,0.0,FP
D1_FP_753,0.0,FP
D1_FP_752,0.0,FP
D1_FP_749,0.0,FP
D1_FP_748,0.0,FP
D1_FP_747,0.0,FP
D1_FP_745,0.0,FP
D1_FP_743,0.0,FP
D1_FP_742,0.0,FP
D1_FP_739,0.0,FP
D1_FP_738,0.0,FP
D1_FP_737,0.0,FP
D1_FP_735,0.0,FP
D1_FP_734,0.0,FP
D1_FP_775,0.0,FP
D1_FP_777,0.0,FP
D1_FP_778,0.0,FP
D1_FP_812,0.0,FP
D1_FP_836,0.0,FP
D1_FP_830,0.0,FP
D1_FP_829,0.0,FP
D1_FP_826,0.0,FP
D1_FP_824,0.0,FP
D1_FP_823,0.0,FP
D1_FP_822,0.0,FP
D1_FP_821,0.0,FP
D1_FP_819,0.0,FP
D1_FP_818,0.0,FP
D1_FP_817,0.0,FP
D1_FP_814,0.0,FP
D1_FP_813,0.0,FP
D1_FP_810,0.0,FP
D1_FP_779,0.0,FP
D1_FP_805,0.0,FP
D1_FP_803,0.0,FP
D1_FP_799,0.0,FP
D1_FP_798,0.0,FP
D1_FP_797,0.0,FP
D1_FP_796,0.0,FP
D1_FP_793,0.0,FP
D1_FP_789,0.0,FP
D1_FP_788,0.0,FP
D1_FP_785,0.0,FP
D1_FP_784,0.0,FP
D1_FP_782,0.0,FP
D1_FP_781,0.0,FP
D1_FP_733,0.0,FP
D1_FP_732,0.0,FP
D1_FP_731,0.0,FP
D1_FP_652,0.0,FP
D1_FP_670,0.0,FP
D1_FP_669,0.0,FP
D1_FP_665,0.0,FP
D1_FP_664,0.0,FP
D1_FP_663,0.0,FP
D1_FP_662,0.0,FP
D1_FP_661,0.0,FP
D1_FP_660,0.0,FP
D1_FP_658,0.0,FP
D1_FP_657,0.0,FP
D1_FP_655,0.0,FP
D1_FP_654,0.0,FP
D1_FP_653,0.0,FP
D1_FP_651,0.0,FP
D1_FP_676,0.0,FP
D1_FP_648,0.0,FP
D1_FP_647,0.0,FP
D1_FP_645,0.0,FP
D1_FP_644,0.0,FP
D1_FP_642,0.0,FP
D1_FP_639,0.0,FP
D1_FP_637,0.0,FP
D1_FP_636,0.0,FP
D1_FP_635,0.0,FP
D1_FP_634,0.0,FP
D1_FP_633,0.0,FP
D1_FP_632,0.0,FP
D1_FP_631,0.0,FP
D1_FP_671,0.0,FP
D1_FP_677,0.0,FP
D1_FP_729,0.0,FP
D1_FP_702,0.0,FP
D1_FP_728,0.0,FP
D1_FP_727,0.0,FP
D1_FP_725,0.0,FP
D1_FP_724,0.0,FP
D1_FP_720,0.0,FP
D1_FP_719,0.0,FP
D1_FP_717,0.0,FP
D1_FP_716,0.0,FP
D1_FP_711,0.0,FP
D1_FP_710,0.0,FP
D1_FP_707,0.0,FP
D1_FP_704,0.0,FP
D1_FP_703,0.0,FP
D1_FP_701,0.0,FP
D1_FP_678,0.0,FP
D1_FP_700,0.0,FP
D1_FP_696,0.0,FP
D1_FP_693,0.0,FP
D1_FP_690,0.0,FP
D1_FP_689,0.0,FP
D1_FP_687,0.0,FP
D1_FP_686,0.0,FP
D1_FP_685,0.0,FP
D1_FP_684,0.0,FP
D1_FP_683,0.0,FP
D1_FP_681,0.0,FP
D1_FP_680,0.0,FP
D1_FP_679,0.0,FP
D1_FP_430,0.0,FP
D1_FP_429,0.0,FP
D1_FP_427,0.0,FP
D1_FP_209,0.0,FP
D1_FP_167,0.0,FP
D1_FP_166,0.0,FP
D1_FP_165,0.0,FP
D1_FP_164,0.0,FP
D1_FP_163,0.0,FP
D1_FP_162,0.0,FP
D1_FP_160,0.0,FP
D1_FP_159,0.0,FP
D1_FP_157,0.0,FP
D1_FP_156,0.0,FP
D1_FP_153,0.0,FP
D1_FP_152,0.0,FP
D1_FP_151,0.0,FP
D1_FP_150,0.0,FP
D1_FP_149,0.0,FP
D1_FP_148,0.0,FP
D1_FP_145,0.0,FP
D1_FP_144,0.0,FP
D1_FP_143,0.0,FP
D1_FP_142,0.0,FP
D1_FP_141,0.0,FP
D1_FP_139,0.0,FP
D1_FP_135,0.0,FP
D1_FP_132,0.0,FP
D1_FP_129,0.0,FP
D1_FP_127,0.0,FP
D1_FP_126,0.0,FP
D1_FP_125,0.0,FP
D1_FP_124,0.0,FP
D1_FP_168,0.0,FP
D1_FP_170,0.0,FP
D1_FP_171,0.0,FP
D1_FP_192,0.0,FP
D1_FP_207,0.0,FP
D1_FP_206,0.0,FP
D1_FP_205,0.0,FP
D1_FP_204,0.0,FP
D1_FP_203,0.0,FP
D1_FP_201,0.0,FP
D1_FP_199,0.0,FP
D1_FP_198,0.0,FP
D1_FP_197,0.0,FP
D1_FP_196,0.0,FP
D1_FP_195,0.0,FP
D1_FP_194,0.0,FP
D1_FP_193,0.0,FP
D1_FP_190,0.0,FP
D1_FP_172,0.0,FP
D1_FP_189,0.0,FP
D1_FP_187,0.0,FP
D1_FP_186,0.0,FP
D1_FP_185,0.0,FP
D1_FP_183,0.0,FP
D1_FP_182,0.0,FP
D1_FP_181,0.0,FP
D1_FP_180,0.0,FP
D1_FP_179,0.0,FP
D1_FP_178,0.0,FP
D1_FP_176,0.0,FP
D1_FP_175,0.0,FP
D1_FP_174,0.0,FP
D1_FP_122,0.0,FP
D1_FP_118,0.0,FP
D1_FP_117,0.0,FP
D1_FP_28,0.0,FP
D1_FP_50,0.0,FP
D1_FP_49,0.0,FP
D1_FP_48,0.0,FP
D1_FP_47,0.0,FP
D1_FP_45,0.0,FP
D1_FP_44,0.0,FP
D1_FP_41,0.0,FP
D1_FP_40,0.0,FP
D1_FP_39,0.0,FP
D1_FP_38,0.0,FP
D1_FP_35,0.0,FP
D1_FP_34,0.0,FP
D1_FP_30,0.0,FP
D1_FP_26,0.0,FP
D1_FP_55,0.0,FP
D1_FP_25,0.0,FP
D1_FP_24,0.0,FP
D1_FP_23,0.0,FP
D1_FP_22,0.0,FP
D1_FP_21,0.0,FP
D1_FP_19,0.0,FP
D1_FP_17,0.0,FP
D1_FP_12,0.0,FP
D1_FP_8,0.0,FP
D1_FP_7,0.0,FP
D1_FP_6,0.0,FP
D1_FP_5,0.0,FP
D1_FP_0,0.0,FP
D1_FP_51,0.0,FP
D1_FP_58,0.0,FP
D1_FP_115,0.0,FP
D1_FP_93,0.0,FP
D1_FP_113,0.0,FP
D1_FP_111,0.0,FP
D1_FP_110,0.0,FP
D1_FP_108,0.0,FP
D1_FP_106,0.0,FP
D1_FP_105,0.0,FP
D1_FP_103,0.0,FP
D1_FP_102,0.0,FP
D1_FP_101,0.0,FP
D1_FP_99,0.0,FP
D1_FP_97,0.0,FP
D1_FP_95,0.0,FP
D1_FP_94,0.0,FP
D1_FP_92,0.0,FP
D1_FP_59,0.0,FP
D1_FP_91,0.0,FP
D1_FP_89,0.0,FP
D1_FP_84,0.0,FP
D1_FP_82,0.0,FP
D1_FP_79,0.0,FP
D1_FP_75,0.0,FP
D1_FP_72,0.0,FP
D1_FP_71,0.0,FP
D1_FP_70,0.0,FP
D1_FP_69,0.0,FP
D1_FP_65,0.0,FP
D1_FP_63,0.0,FP
D1_FP_60,0.0,FP
D1_FP_208,0.0,FP
D1_FP_211,0.0,FP
D1_FP_426,0.0,FP
D1_FP_213,0.0,FP
D1_FP_365,0.0,FP
D1_FP_364,0.0,FP
D1_FP_363,0.0,FP
D1_FP_362,0.0,FP
D1_FP_359,0.0,FP
D1_FP_358,0.0,FP
D1_FP_355,0.0,FP
D1_FP_354,0.0,FP
D1_FP_353,0.0,FP
D1_FP_351,0.0,FP
D1_FP_349,0.0,FP
D1_FP_348,0.0,FP
D1_FP_347,0.0,FP
D1_FP_344,0.0,FP
D1_FP_342,0.0,FP
D1_FP_341,0.0,FP
D1_FP_338,0.0,FP
D1_FP_337,0.0,FP
D1_FP_336,0.0,FP
D1_FP_334,0.0,FP
D1_FP_331,0.0,FP
D1_FP_330,0.0,FP
D1_FP_328,0.0,FP
D1_FP_326,0.0,FP
D1_FP_320,0.0,FP
D1_FP_316,0.0,FP
D1_FP_315,0.0,FP
D1_FP_313,0.0,FP
D1_FP_311,0.0,FP
D1_FP_369,0.0,FP
D1_FP_370,0.0,FP
D1_FP_371,0.0,FP
D1_FP_396,0.0,FP
D1_FP_421,0.0,FP
D1_FP_420,0.0,FP
D1_FP_419,0.0,FP
D1_FP_418,0.0,FP
D1_FP_414,0.0,FP
D1_FP_409,0.0,FP
D1_FP_408,0.0,FP
D1_FP_407,0.0,FP
D1_FP_405,0.0,FP
D1_FP_402,0.0,FP
D1_FP_400,0.0,FP
D1_FP_399,0.0,FP
D1_FP_397,0.0,FP
D1_FP_395,0.0,FP
D1_FP_372,0.0,FP
D1_FP_394,0.0,FP
D1_FP_393,0.0,FP
D1_FP_391,0.0,FP
D1_FP_390,0.0,FP
D1_FP_388,0.0,FP
D1_FP_387,0.0,FP
D1_FP_385,0.0,FP
D1_FP_384,0.0,FP
D1_FP_382,0.0,FP
D1_FP_379,0.0,FP
D1_FP_376,0.0,FP
D1_FP_374,0.0,FP
D1_FP_373,0.0,FP
D1_FP_310,0.0,FP
D1_FP_308,0.0,FP
D1_FP_307,0.0,FP
D1_FP_239,0.0,FP
D1_FP_259,0.0,FP
D1_FP_258,0.0,FP
D1_FP_257,0.0,FP
D1_FP_256,0.0,FP
D1_FP_254,0.0,FP
D1_FP_253,0.0,FP
D1_FP_248,0.0,FP
D1_FP_247,0.0,FP
D1_FP_246,0.0,FP
D1_FP_245,0.0,FP
D1_FP_244,0.0,FP
D1_FP_243,0.0,FP
D1_FP_240,0.0,FP
D1_FP_238,0.0,FP
D1_FP_261,0.0,FP
D1_FP_237,0.0,FP
D1_FP_236,0.0,FP
D1_FP_235,0.0,FP
D1_FP_234,0.0,FP
D1_FP_229,0.0,FP
D1_FP_225,0.0,FP
D1_FP_224,0.0,FP
D1_FP_223,0.0,FP
D1_FP_220,0.0,FP
D1_FP_218,0.0,FP
D1_FP_217,0.0,FP
D1_FP_215,0.0,FP
D1_FP_214,0.0,FP
D1_FP_260,0.0,FP
D1_FP_262,0.0,FP
D1_FP_306,0.0,FP
D1_FP_281,0.0,FP
D1_FP_303,0.0,FP
D1_FP_302,0.0,FP
