CHEMBL_ID,TARGET_CHEMBL_ID,MECHANISM
CHEMBL826,CHEMBL2363077,INHIBITOR
CHEMBL1200556,CHEMBL2363078,AGONIST
CHEMBL1200690,CHEMBL2363078,AGONIST
CHEMBL437,CHEMBL2364668,INHIBITOR
CHEMBL1382627,CHEMBL2364668,INHIBITOR
CHEMBL446,CHEMBL2364668,INHIBITOR
CHEMBL21,CHEMBL2364668,INHIBITOR
CHEMBL1201161,CHEMBL2364668,INHIBITOR
CHEMBL1200910,CHEMBL2364668,INHIBITOR
CHEMBL1723241,CHEMBL2364668,INHIBITOR
CHEMBL443,CHEMBL2364668,INHIBITOR
CHEMBL1200321,CHEMBL2364668,INHIBITOR
CHEMBL1109,CHEMBL2364668,INHIBITOR
CHEMBL1200351,CHEMBL2364668,INHIBITOR
CHEMBL438,CHEMBL2364668,INHIBITOR
CHEMBL453,CHEMBL2364668,INHIBITOR
CHEMBL700,CHEMBL2364668,INHIBITOR
CHEMBL439,CHEMBL2364668,INHIBITOR
CHEMBL1200359,CHEMBL2364668,INHIBITOR
CHEMBL455,CHEMBL2364668,INHIBITOR
CHEMBL1191,CHEMBL2364668,INHIBITOR
CHEMBL22,CHEMBL2364669,INHIBITOR
CHEMBL2110367,CHEMBL2364669,INHIBITOR
CHEMBL1201080,CHEMBL2364669,INHIBITOR
CHEMBL1003,CHEMBL2364670,INHIBITOR
CHEMBL1439,CHEMBL2364670,INHIBITOR
CHEMBL1200944,CHEMBL2364670,INHIBITOR
CHEMBL3989715,CHEMBL2364671,INHIBITOR
CHEMBL719,CHEMBL2364671,INHIBITOR
CHEMBL1200424,CHEMBL2366037,CHELATING AGENT
CHEMBL1200698,CHEMBL2366037,CHELATING AGENT
CHEMBL1200945,CHEMBL2366037,CHELATING AGENT
CHEMBL1201594,CHEMBL2364183,OXIDATIVE ENZYME
CHEMBL2105745,CHEMBL2366039,SEQUESTERING AGENT
CHEMBL1201043,CHEMBL2354204,INHIBITOR
CHEMBL1200991,CHEMBL2354204,INHIBITOR
CHEMBL1618,CHEMBL2354204,INHIBITOR
CHEMBL1201018,CHEMBL2354204,INHIBITOR
CHEMBL1604,CHEMBL2354204,INHIBITOR
CHEMBL1200855,CHEMBL2354204,INHIBITOR
CHEMBL2146124,CHEMBL2354204,INHIBITOR
CHEMBL615,CHEMBL2354204,INHIBITOR
CHEMBL1200852,CHEMBL2354204,INHIBITOR
CHEMBL158,CHEMBL2354204,INHIBITOR
CHEMBL1632,CHEMBL2354204,INHIBITOR
CHEMBL1095930,CHEMBL2354204,INHIBITOR
CHEMBL1200357,CHEMBL2354204,INHIBITOR
CHEMBL1200971,CHEMBL2354204,INHIBITOR
CHEMBL1200965,CHEMBL2354204,INHIBITOR
CHEMBL1201118,CHEMBL2354204,INHIBITOR
CHEMBL1201046,CHEMBL2354204,INHIBITOR
CHEMBL4303232,CHEMBL2354204,INHIBITOR
CHEMBL1200530,CHEMBL2354204,INHIBITOR
CHEMBL5314373,CHEMBL2354204,INHIBITOR
CHEMBL1201019,CHEMBL2354204,INHIBITOR
CHEMBL1200544,CHEMBL2354204,INHIBITOR
CHEMBL1200523,CHEMBL2354204,INHIBITOR
CHEMBL927,CHEMBL2354204,INHIBITOR
CHEMBL3183193,CHEMBL2354204,INHIBITOR
CHEMBL1200482,CHEMBL2354204,INHIBITOR
CHEMBL1200672,CHEMBL2354204,INHIBITOR
CHEMBL3544973,CHEMBL2354204,INHIBITOR
CHEMBL1644,CHEMBL2354204,INHIBITOR
CHEMBL1232,CHEMBL2354204,INHIBITOR
CHEMBL1200768,CHEMBL2354204,INHIBITOR
CHEMBL6067656,CHEMBL2354204,INHIBITOR
CHEMBL1605,CHEMBL2354204,INHIBITOR
CHEMBL1082,CHEMBL2354204,INHIBITOR
CHEMBL174,CHEMBL2354204,INHIBITOR
CHEMBL1201098,CHEMBL2354204,INHIBITOR
CHEMBL1541,CHEMBL2354204,INHIBITOR
CHEMBL606260,CHEMBL2354204,INHIBITOR
CHEMBL1200356,CHEMBL2354204,INHIBITOR
CHEMBL491571,CHEMBL2354204,INHIBITOR
CHEMBL1200366,CHEMBL2354204,INHIBITOR
CHEMBL1201005,CHEMBL2354204,INHIBITOR
CHEMBL1200758,CHEMBL2354204,INHIBITOR
CHEMBL1200962,CHEMBL2354204,INHIBITOR
CHEMBL44354,CHEMBL2354204,INHIBITOR
CHEMBL1010,CHEMBL2354204,INHIBITOR
CHEMBL1201016,CHEMBL2354204,INHIBITOR
CHEMBL454446,CHEMBL2354204,INHIBITOR
CHEMBL1200610,CHEMBL2354204,INHIBITOR
CHEMBL127,CHEMBL2354204,INHIBITOR
CHEMBL1697708,CHEMBL2354204,INHIBITOR
CHEMBL3989515,CHEMBL2354204,INHIBITOR
CHEMBL1223,CHEMBL2354204,INHIBITOR
CHEMBL1126,CHEMBL2354204,INHIBITOR
CHEMBL1200820,CHEMBL2354204,INHIBITOR
CHEMBL43708,CHEMBL2354204,INHIBITOR
CHEMBL530,CHEMBL2354313,INHIBITOR
CHEMBL1200701,CHEMBL2362972,INHIBITOR
CHEMBL1568276,CHEMBL2362972,INHIBITOR
CHEMBL3989567,CHEMBL2362972,INHIBITOR
CHEMBL2108766,CHEMBL2362984,BLOCKER
CHEMBL1525,CHEMBL2362985,BLOCKER
CHEMBL608,CHEMBL2362986,INHIBITOR
CHEMBL525076,CHEMBL2362987,INHIBITOR
CHEMBL1200468,CHEMBL2362988,INHIBITOR
CHEMBL1607,CHEMBL1781,INHIBITOR
CHEMBL1201780,CHEMBL2362990,POSITIVE ALLOSTERIC MODULATOR
CHEMBL1542,CHEMBL2362992,INHIBITOR
CHEMBL1200751,CHEMBL2362992,INHIBITOR
CHEMBL1200400,CHEMBL2362992,INHIBITOR
CHEMBL1043,CHEMBL2362993,INHIBITOR
CHEMBL1200580,CHEMBL2362993,INHIBITOR
CHEMBL976,CHEMBL2363079,BLOCKER
CHEMBL976,CHEMBL2363080,BLOCKER
CHEMBL130,CHEMBL2363135,INHIBITOR
CHEMBL4208954,CHEMBL2363135,INHIBITOR
CHEMBL1517,CHEMBL2363135,INHIBITOR
CHEMBL3989568,CHEMBL2363135,INHIBITOR
CHEMBL2146123,CHEMBL2363135,INHIBITOR
CHEMBL3184512,CHEMBL2363135,INHIBITOR
CHEMBL1200729,CHEMBL2363135,INHIBITOR
CHEMBL1200510,CHEMBL2363135,INHIBITOR
CHEMBL1237072,CHEMBL2363135,INHIBITOR
CHEMBL3545060,CHEMBL2363135,INHIBITOR
CHEMBL1200937,CHEMBL2363135,INHIBITOR
CHEMBL1446,CHEMBL2363135,INHIBITOR
CHEMBL1200588,CHEMBL2363135,INHIBITOR
CHEMBL376140,CHEMBL2363135,INHIBITOR
CHEMBL1200474,CHEMBL2363135,INHIBITOR
CHEMBL1136,CHEMBL2363135,INHIBITOR
CHEMBL3184791,CHEMBL2363135,INHIBITOR
CHEMBL454950,CHEMBL2363135,INHIBITOR
CHEMBL1200632,CHEMBL2363135,INHIBITOR
CHEMBL1200506,CHEMBL2363135,INHIBITOR
CHEMBL1440,CHEMBL2363135,INHIBITOR
CHEMBL3989829,CHEMBL2363135,INHIBITOR
CHEMBL2146063,CHEMBL2363135,INHIBITOR
CHEMBL1201071,CHEMBL2363135,INHIBITOR
CHEMBL261772,CHEMBL2363135,INHIBITOR
CHEMBL1200649,CHEMBL2363135,INHIBITOR
CHEMBL1607480,CHEMBL2363135,INHIBITOR
CHEMBL2206196,CHEMBL2363135,INHIBITOR
CHEMBL1200881,CHEMBL2363135,INHIBITOR
CHEMBL6067484,CHEMBL2363135,INHIBITOR
CHEMBL2218877,CHEMBL2363135,INHIBITOR
CHEMBL532,CHEMBL2363135,INHIBITOR
CHEMBL3989571,CHEMBL2363135,INHIBITOR
CHEMBL3989769,CHEMBL2363135,INHIBITOR
CHEMBL1200688,CHEMBL2363135,INHIBITOR
CHEMBL1741,CHEMBL2363135,INHIBITOR
CHEMBL529,CHEMBL2363135,INHIBITOR
CHEMBL1201438,CHEMBL2364167,AGONIST
CHEMBL1201605,CHEMBL2364167,INHIBITOR
CHEMBL1201550,CHEMBL2364167,BINDING AGENT
CHEMBL1201439,CHEMBL2364167,INHIBITOR
CHEMBL1201608,CHEMBL2364168,INHIBITOR
CHEMBL1201670,CHEMBL2364169,AGONIST
CHEMBL2109047,CHEMBL2364170,AGONIST
CHEMBL2108508,CHEMBL2364170,AGONIST
CHEMBL1201558,CHEMBL2364170,AGONIST
CHEMBL1201562,CHEMBL2364170,AGONIST
CHEMBL1201560,CHEMBL2364170,AGONIST
CHEMBL1201561,CHEMBL2364170,AGONIST
CHEMBL1201563,CHEMBL2364170,AGONIST
CHEMBL1201557,CHEMBL2364170,AGONIST
CHEMBL1201564,CHEMBL2364171,AGONIST
CHEMBL267345,CHEMBL2364028,SEQUESTERING AGENT
CHEMBL5465559,CHEMBL2364028,SEQUESTERING AGENT
CHEMBL1200656,CHEMBL2364028,SEQUESTERING AGENT
CHEMBL1201073,CHEMBL2364029,CHELATING AGENT
CHEMBL3989529,CHEMBL2364030,CHELATING AGENT
CHEMBL1201441,CHEMBL2364031,INHIBITOR
CHEMBL1201469,CHEMBL2364031,INHIBITOR
CHEMBL387675,CHEMBL2364031,INHIBITOR
CHEMBL4297088,CHEMBL2364031,INHIBITOR
CHEMBL3301680,CHEMBL2364032,INHIBITOR
CHEMBL6067482,CHEMBL2364032,INHIBITOR
CHEMBL5314355,CHEMBL2364032,INHIBITOR
CHEMBL1289,CHEMBL2364033,INHIBITOR
CHEMBL6067990,CHEMBL2364035,INHIBITOR
CHEMBL1200558,CHEMBL2364036,INHIBITOR
CHEMBL2096639,CHEMBL2364036,INHIBITOR
CHEMBL1200577,CHEMBL2364039,REDUCING AGENT
CHEMBL1256137,CHEMBL2364039,REDUCING AGENT
CHEMBL137,CHEMBL2364041,INHIBITOR
CHEMBL64894,CHEMBL2364041,INHIBITOR
CHEMBL1200869,CHEMBL2364041,INHIBITOR
CHEMBL1201104,CHEMBL2364041,INHIBITOR
CHEMBL869,CHEMBL2364041,INHIBITOR
CHEMBL1103,CHEMBL2364041,INHIBITOR
CHEMBL1200596,CHEMBL2364041,INHIBITOR
CHEMBL1201000,CHEMBL2364041,INHIBITOR
CHEMBL572,CHEMBL2364041,INHIBITOR
CHEMBL1658,CHEMBL2364096,INHIBITOR
CHEMBL1658,CHEMBL2364103,INHIBITOR
CHEMBL1201835,CHEMBL2364153,INHIBITOR
CHEMBL1201835,CHEMBL2364154,INHIBITOR
CHEMBL1237022,CHEMBL2364155,INHIBITOR
CHEMBL2105700,CHEMBL2364166,INHIBITOR
CHEMBL1201431,CHEMBL2311221,HYDROLYTIC ENZYME
CHEMBL1201459,CHEMBL2311221,HYDROLYTIC ENZYME
CHEMBL1201506,CHEMBL2311221,DISRUPTING AGENT
CHEMBL1201734,CHEMBL2311221,INHIBITOR
CHEMBL1554,CHEMBL2311221,INHIBITOR
CHEMBL1200796,CHEMBL2311221,INHIBITOR
CHEMBL1201001,CHEMBL2311221,INHIBITOR
CHEMBL1977579,CHEMBL2311221,INHIBITOR
CHEMBL1201112,CHEMBL2311221,INHIBITOR
CHEMBL1200981,CHEMBL2311221,INHIBITOR
CHEMBL820,CHEMBL2311221,INHIBITOR
CHEMBL514,CHEMBL2311221,INHIBITOR
CHEMBL414804,CHEMBL2311221,INHIBITOR
CHEMBL1237054,CHEMBL2311221,INHIBITOR
CHEMBL1351,CHEMBL2311221,INHIBITOR
CHEMBL1488,CHEMBL2311221,INHIBITOR
CHEMBL1455,CHEMBL2311221,INHIBITOR
CHEMBL852,CHEMBL2311221,INHIBITOR
CHEMBL515,CHEMBL2311221,INHIBITOR
CHEMBL6067493,CHEMBL2311221,INHIBITOR
CHEMBL671,CHEMBL2311221,INHIBITOR
CHEMBL416,CHEMBL2311221,INHIBITOR
CHEMBL1585,CHEMBL2311221,INHIBITOR
CHEMBL105,CHEMBL2311221,INHIBITOR
CHEMBL810,CHEMBL2311221,INHIBITOR
CHEMBL1200863,CHEMBL2311221,INHIBITOR
CHEMBL1619,CHEMBL2311221,INHIBITOR
CHEMBL476,CHEMBL2311221,INHIBITOR
CHEMBL1024,CHEMBL2311221,INHIBITOR
CHEMBL1200410,CHEMBL2311221,INHIBITOR
CHEMBL1475,CHEMBL2311221,INHIBITOR
CHEMBL11359,CHEMBL2311221,INHIBITOR
CHEMBL1489,CHEMBL2311221,INHIBITOR
CHEMBL1542,CHEMBL2311221,INHIBITOR
CHEMBL1200400,CHEMBL2311221,INHIBITOR
CHEMBL1200475,CHEMBL2311221,INHIBITOR
CHEMBL1563,CHEMBL2311221,INHIBITOR
CHEMBL359744,CHEMBL2311221,INHIBITOR
CHEMBL1750,CHEMBL2311221,INHIBITOR
CHEMBL1201129,CHEMBL2311221,INHIBITOR
CHEMBL1773,CHEMBL2311221,INHIBITOR
CHEMBL513,CHEMBL2311221,INHIBITOR
CHEMBL803,CHEMBL2311221,INHIBITOR
CHEMBL2023895,CHEMBL2311221,INHIBITOR
CHEMBL1200751,CHEMBL2311221,INHIBITOR
CHEMBL1417019,CHEMBL2311221,INHIBITOR
CHEMBL727,CHEMBL2311221,INHIBITOR
CHEMBL185,CHEMBL2311221,INHIBITOR
CHEMBL1200976,CHEMBL2311221,INHIBITOR
CHEMBL1096885,CHEMBL2311221,INHIBITOR
CHEMBL1773,CHEMBL2311222,INHIBITOR
CHEMBL513,CHEMBL2311222,INHIBITOR
CHEMBL803,CHEMBL2311222,INHIBITOR
CHEMBL1489,CHEMBL2311222,INHIBITOR
CHEMBL185,CHEMBL2311222,INHIBITOR
CHEMBL2023895,CHEMBL2311222,INHIBITOR
CHEMBL1201761,CHEMBL2311224,INHIBITOR
CHEMBL1200498,CHEMBL2311224,INHIBITOR
CHEMBL4,CHEMBL2311224,INHIBITOR
CHEMBL1208,CHEMBL2311224,INHIBITOR
CHEMBL8,CHEMBL2311224,INHIBITOR
CHEMBL1202,CHEMBL2311224,INHIBITOR
CHEMBL1200779,CHEMBL2311224,INHIBITOR
CHEMBL9,CHEMBL2311224,INHIBITOR
CHEMBL5,CHEMBL2311224,INHIBITOR
CHEMBL1200735,CHEMBL2311224,INHIBITOR
CHEMBL850,CHEMBL2311224,INHIBITOR
CHEMBL1728,CHEMBL2311224,INHIBITOR
CHEMBL5315124,CHEMBL2311225,INHIBITOR
CHEMBL1200393,CHEMBL2311225,INHIBITOR
CHEMBL31,CHEMBL2311225,INHIBITOR
CHEMBL1200621,CHEMBL2311225,INHIBITOR
CHEMBL826,CHEMBL2311244,INHIBITOR
CHEMBL544665,CHEMBL2363041,AGONIST
CHEMBL1750,CHEMBL2363042,INHIBITOR
CHEMBL803,CHEMBL2363042,INHIBITOR
CHEMBL1096882,CHEMBL2363042,INHIBITOR
CHEMBL1637,CHEMBL2363042,INHIBITOR
CHEMBL1200382,CHEMBL2363032,BLOCKER
CHEMBL1059,CHEMBL2363032,MODULATOR
CHEMBL940,CHEMBL2363032,MODULATOR
CHEMBL1628502,CHEMBL2363032,MODULATOR
CHEMBL5314362,CHEMBL2362994,INHIBITOR
CHEMBL922,CHEMBL2362994,INHIBITOR
CHEMBL374731,CHEMBL2362994,INHIBITOR
CHEMBL141,CHEMBL2362994,INHIBITOR
CHEMBL2108888,CHEMBL2366040,HYDROLYTIC ENZYME
CHEMBL1292,CHEMBL2366041,INHIBITOR
CHEMBL788,CHEMBL2366042,INHIBITOR
CHEMBL1129,CHEMBL2366042,INHIBITOR
CHEMBL1448,CHEMBL2366043,INHIBITOR
CHEMBL847,CHEMBL2366043,INHIBITOR
CHEMBL1448,CHEMBL2366044,INHIBITOR
CHEMBL1220,CHEMBL2366045,DISRUPTING AGENT
CHEMBL361506,CHEMBL2366046,INHIBITOR
CHEMBL361506,CHEMBL2366047,INHIBITOR
CHEMBL1200448,CHEMBL2366048,INHIBITOR
CHEMBL1201042,CHEMBL2366048,INHIBITOR
CHEMBL3183453,CHEMBL2331040,INHIBITOR
CHEMBL1200733,CHEMBL2331041,OPENER
CHEMBL1200694,CHEMBL2331041,OPENER
CHEMBL931,CHEMBL2331041,OPENER
CHEMBL1256,CHEMBL2331041,OPENER
CHEMBL1257,CHEMBL2331041,OPENER
CHEMBL1200733,CHEMBL2331042,OPENER
CHEMBL1200694,CHEMBL2331042,OPENER
CHEMBL931,CHEMBL2331042,OPENER
CHEMBL1256,CHEMBL2331042,OPENER
CHEMBL1257,CHEMBL2331042,OPENER
CHEMBL1201486,CHEMBL2331043,BLOCKER
CHEMBL1889140,CHEMBL2331043,BLOCKER
CHEMBL918,CHEMBL2331043,BLOCKER
CHEMBL1200654,CHEMBL2331043,BLOCKER
CHEMBL944,CHEMBL2331043,BLOCKER
CHEMBL1200606,CHEMBL2331043,BLOCKER
CHEMBL744,CHEMBL2331043,BLOCKER
CHEMBL1200715,CHEMBL2331043,BLOCKER
CHEMBL1201022,CHEMBL2331043,BLOCKER
CHEMBL1200437,CHEMBL2331043,BLOCKER
CHEMBL856,CHEMBL2331043,BLOCKER
CHEMBL1095,CHEMBL2331043,BLOCKER
CHEMBL1201020,CHEMBL2331043,BLOCKER
CHEMBL1201729,CHEMBL2331043,BLOCKER
CHEMBL1200478,CHEMBL2331043,BLOCKER
CHEMBL3707183,CHEMBL2331043,BLOCKER
CHEMBL1194,CHEMBL2331043,BLOCKER
CHEMBL1611,CHEMBL2331043,BLOCKER
CHEMBL220492,CHEMBL2331043,BLOCKER
CHEMBL1200443,CHEMBL2331043,BLOCKER
CHEMBL1200841,CHEMBL2331043,BLOCKER
CHEMBL861,CHEMBL2331043,BLOCKER
CHEMBL108,CHEMBL2331043,BLOCKER
CHEMBL1200819,CHEMBL2331043,BLOCKER
CHEMBL698,CHEMBL2331043,BLOCKER
CHEMBL58323,CHEMBL2331043,BLOCKER
CHEMBL1200440,CHEMBL2331043,BLOCKER
CHEMBL1200334,CHEMBL2331043,BLOCKER
CHEMBL1200597,CHEMBL2331043,BLOCKER
CHEMBL1201023,CHEMBL2331043,BLOCKER
CHEMBL1200395,CHEMBL2331043,BLOCKER
CHEMBL605,CHEMBL2331043,BLOCKER
CHEMBL1201063,CHEMBL2331043,BLOCKER
CHEMBL1200464,CHEMBL2331043,BLOCKER
CHEMBL1769,CHEMBL2331043,BLOCKER
CHEMBL1201754,CHEMBL2331043,BLOCKER
CHEMBL1068,CHEMBL2331043,BLOCKER
CHEMBL16,CHEMBL2331043,BLOCKER
CHEMBL1200586,CHEMBL2331043,BLOCKER
CHEMBL919,CHEMBL2331043,BLOCKER
CHEMBL1200341,CHEMBL2331043,BLOCKER
CHEMBL741,CHEMBL2331043,BLOCKER
CHEMBL79,CHEMBL2331043,BLOCKER
CHEMBL1200409,CHEMBL2331043,BLOCKER
CHEMBL1200773,CHEMBL2331043,BLOCKER
CHEMBL750,CHEMBL2331043,BLOCKER
CHEMBL1200323,CHEMBL2331074,ANTAGONIST
CHEMBL1200833,CHEMBL2331074,AGONIST
CHEMBL1256958,CHEMBL2331074,AGONIST
CHEMBL679,CHEMBL2331074,AGONIST
CHEMBL3184799,CHEMBL2331074,AGONIST
CHEMBL1434513,CHEMBL2331074,AGONIST
CHEMBL1200705,CHEMBL2331074,AGONIST
CHEMBL831,CHEMBL2331075,ANTAGONIST
CHEMBL1200503,CHEMBL2331075,AGONIST
CHEMBL71,CHEMBL2331075,ANTAGONIST
CHEMBL1713,CHEMBL2331075,ANTAGONIST
CHEMBL42,CHEMBL217,ANTAGONIST
CHEMBL3989694,CHEMBL2331075,ANTAGONIST
CHEMBL3182733,CHEMBL2331075,AGONIST
CHEMBL2358147,CHEMBL217,ANTAGONIST
CHEMBL1108,CHEMBL2331075,ANTAGONIST
CHEMBL85,CHEMBL217,ANTAGONIST
CHEMBL1201155,CHEMBL2331075,ANTAGONIST
CHEMBL1200469,CHEMBL2331075,ANTAGONIST
CHEMBL1200411,CHEMBL2331075,AGONIST
CHEMBL1764,CHEMBL2331075,ANTAGONIST
CHEMBL1200986,CHEMBL2331075,INVERSE AGONIST
CHEMBL1200916,CHEMBL2331075,ANTAGONIST
CHEMBL479,CHEMBL2331075,ANTAGONIST
CHEMBL3187985,CHEMBL2331075,AGONIST
CHEMBL1201060,CHEMBL2331075,ANTAGONIST
CHEMBL1615372,CHEMBL217,ANTAGONIST
CHEMBL715,CHEMBL2331075,ANTAGONIST
CHEMBL3188993,CHEMBL217,ANTAGONIST
CHEMBL1303,CHEMBL2331075,AGONIST
CHEMBL54,CHEMBL2331075,INVERSE AGONIST
CHEMBL4297147,CHEMBL2331075,INVERSE AGONIST
CHEMBL1257040,CHEMBL2331075,ANTAGONIST
CHEMBL1375743,CHEMBL217,ANTAGONIST
CHEMBL3989833,CHEMBL217,ANTAGONIST
CHEMBL15891,CHEMBL2364024,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL15891,CHEMBL2364025,NEGATIVE ALLOSTERIC MODULATOR
CHEMBL1401,CHEMBL2364026,INHIBITOR
CHEMBL1401,CHEMBL2364027,INHIBITOR
CHEMBL2108546,CHEMBL2364706,HYDROLYTIC ENZYME
CHEMBL2108989,CHEMBL2364706,HYDROLYTIC ENZYME
CHEMBL1201505,CHEMBL2364709,INHIBITOR
CHEMBL1863515,CHEMBL2364710,HYDROLYTIC ENZYME
CHEMBL1201637,CHEMBL2364711,HYDROLYTIC ENZYME
CHEMBL1201651,CHEMBL2364712,INHIBITOR
CHEMBL1201575,CHEMBL2364172,INHIBITOR
CHEMBL3833353,CHEMBL2364173,AGONIST
CHEMBL1200621,CHEMBL2363033,INHIBITOR
CHEMBL31,CHEMBL2363033,INHIBITOR
CHEMBL1200393,CHEMBL2363033,INHIBITOR
CHEMBL5315124,CHEMBL2363033,INHIBITOR
CHEMBL1200733,CHEMBL2321613,OPENER
CHEMBL3989519,CHEMBL2321613,BLOCKER
CHEMBL1200694,CHEMBL2321613,OPENER
CHEMBL931,CHEMBL2321613,OPENER
CHEMBL1256,CHEMBL2321613,OPENER
CHEMBL1257,CHEMBL2321613,OPENER
CHEMBL1200733,CHEMBL2321614,OPENER
CHEMBL3989519,CHEMBL2321614,BLOCKER
CHEMBL1200694,CHEMBL2321614,OPENER
CHEMBL931,CHEMBL2321614,OPENER
CHEMBL1256,CHEMBL2321614,OPENER
CHEMBL1257,CHEMBL2321614,OPENER
CHEMBL1200733,CHEMBL2321615,OPENER
CHEMBL1257,CHEMBL2321615,OPENER
CHEMBL1200694,CHEMBL2321615,OPENER
CHEMBL931,CHEMBL2321615,OPENER
CHEMBL1256,CHEMBL2321615,OPENER
CHEMBL1255800,CHEMBL2363852,INHIBITOR
CHEMBL3989551,CHEMBL2363853,INHIBITOR
CHEMBL126,CHEMBL2363135,INHIBITOR
CHEMBL564085,CHEMBL2363853,INHIBITOR
CHEMBL3989823,CHEMBL2363965,INHIBITOR
CHEMBL2218913,CHEMBL2363965,INHIBITOR
CHEMBL614,CHEMBL2363965,INHIBITOR
CHEMBL3989564,CHEMBL2364022,INHIBITOR
CHEMBL1747,CHEMBL2364022,INHIBITOR
CHEMBL1201451,CHEMBL2364174,SEQUESTERING AGENT
CHEMBL1201625,CHEMBL2364175,SEQUESTERING AGENT
CHEMBL1201473,CHEMBL2364175,SEQUESTERING AGENT
CHEMBL1201474,CHEMBL2364175,SEQUESTERING AGENT
CHEMBL1201865,CHEMBL2364176,HYDROLYTIC ENZYME
CHEMBL1964120,CHEMBL2364176,HYDROLYTIC ENZYME
CHEMBL1201632,CHEMBL2364176,HYDROLYTIC ENZYME
CHEMBL1201633,CHEMBL2364176,HYDROLYTIC ENZYME
CHEMBL1201514,CHEMBL2364177,HYDROLYTIC ENZYME
CHEMBL1201514,CHEMBL2364178,HYDROLYTIC ENZYME
CHEMBL1201822,CHEMBL2364179,HYDROLYTIC ENZYME
CHEMBL1201595,CHEMBL2364179,HYDROLYTIC ENZYME
CHEMBL1201648,CHEMBL2364180,HYDROLYTIC ENZYME
CHEMBL1201824,CHEMBL2364180,HYDROLYTIC ENZYME
CHEMBL1201626,CHEMBL2364181,PROTEOLYTIC ENZYME
CHEMBL1201465,CHEMBL2364181,PROTEOLYTIC ENZYME
CHEMBL1201482,CHEMBL2364181,HYDROLYTIC ENZYME
CHEMBL1201487,CHEMBL2364182,HYDROLYTIC ENZYME
CHEMBL1237025,CHEMBL2364183,OXIDATIVE ENZYME
CHEMBL1201492,CHEMBL2364184,SEQUESTERING AGENT
CHEMBL502097,CHEMBL2364185,ANTISENSE INHIBITOR
CHEMBL1201512,CHEMBL2364186,ANTISENSE INHIBITOR
CHEMBL797,CHEMBL2362995,BLOCKER
CHEMBL1100,CHEMBL2362995,BLOCKER
CHEMBL697,CHEMBL2362995,BLOCKER
CHEMBL696,CHEMBL2362995,BLOCKER
CHEMBL695,CHEMBL2362995,BLOCKER
CHEMBL284348,CHEMBL2362996,BLOCKER
CHEMBL1200728,CHEMBL2362996,BLOCKER
CHEMBL2021423,,
CHEMBL2108638,CHEMBL5352,BINDING AGENT
CHEMBL2107816,,
CHEMBL1963685,,
CHEMBL1201650,,
CHEMBL1201723,,
CHEMBL1201481,CHEMBL2311221,INHIBITOR
CHEMBL1201624,,
CHEMBL1201531,,
CHEMBL1201658,,
CHEMBL1201603,,
CHEMBL1201516,,
CHEMBL1201444,,
CHEMBL1201507,,
CHEMBL1201867,,
CHEMBL1201548,,
CHEMBL1201622,,
CHEMBL1201447,,
CHEMBL1593906,,
CHEMBL1200711,,
CHEMBL2095209,,
CHEMBL61,,
CHEMBL1200391,,
CHEMBL6066833,,
CHEMBL542541,,
CHEMBL1200582,CHEMBL2311221,INHIBITOR
CHEMBL4297192,,
CHEMBL1200868,,
CHEMBL915,,
CHEMBL2103740,,
CHEMBL313972,,
CHEMBL1200747,,
CHEMBL296306,,
CHEMBL1201015,,
CHEMBL1177,,
CHEMBL1200676,,
CHEMBL5314346,CHEMBL2311221,INHIBITOR
CHEMBL1908377,,
CHEMBL1746,CHEMBL2366039,SEQUESTERING AGENT
CHEMBL6067961,,
CHEMBL720,,
CHEMBL1201050,,
CHEMBL1201864,,
CHEMBL1243,,
CHEMBL3989857,,
CHEMBL1201038,,
CHEMBL5314347,,
CHEMBL1200887,,
CHEMBL1200680,,
CHEMBL1908361,,
CHEMBL3989725,,
CHEMBL1200714,,
CHEMBL108545,,
CHEMBL1356,,
CHEMBL1006,,
CHEMBL607710,,
CHEMBL1200559,,
CHEMBL504,,
CHEMBL3989522,,
CHEMBL6067975,,
CHEMBL942,,
CHEMBL1863513,,
CHEMBL1314,,
CHEMBL43128,,
CHEMBL3989697,,
CHEMBL1200706,,
CHEMBL1200354,,
CHEMBL3989507,CHEMBL2364030,CHELATING AGENT
CHEMBL604,,
CHEMBL2096660,,
CHEMBL1200922,,
CHEMBL2021422,,
CHEMBL1233,,
CHEMBL1200936,,
CHEMBL1200471,,
CHEMBL1201154,CHEMBL217,ANTAGONIST
CHEMBL1200358,CHEMBL2366039,SEQUESTERING AGENT
CHEMBL1200943,,
CHEMBL1201787,,
CHEMBL1200972,,
CHEMBL70927,,
CHEMBL1200660,,
CHEMBL1413,CHEMBL2363058,CHELATING AGENT
CHEMBL975,,
CHEMBL361497,,
CHEMBL2096629,CHEMBL2366037,CHELATING AGENT
CHEMBL1200661,,
CHEMBL2021424,,
CHEMBL74,,
CHEMBL2107525,,
CHEMBL1200625,,
CHEMBL1239,,
CHEMBL980,,
CHEMBL1079604,,
CHEMBL1201171,,
CHEMBL1615371,,
CHEMBL706,,
CHEMBL46286,,
CHEMBL1576,,
CHEMBL1141,,
CHEMBL1201093,CHEMBL2311221,INHIBITOR
CHEMBL1366,,
CHEMBL1200851,,
CHEMBL1413,CHEMBL2366381,CHELATING AGENT
